Precinct,County,Registered Voters,Allen Booker (I) (Dem)_Election Day Votes,Allen Booker (I) (Dem)_Advanced Voting Votes,Allen Booker (I) (Dem)_Absentee by Mail Votes,Allen Booker (I) (Dem)_Provisional Votes,Allen Booker (I) (Dem)_Choice Total,Total,Susan C. Andrews (I) (Rep)_Election Day Votes,Susan C. Andrews (I) (Rep)_Advanced Voting Votes,Susan C. Andrews (I) (Rep)_Absentee by Mail Votes,Susan C. Andrews (I) (Rep)_Provisional Votes,Susan C. Andrews (I) (Rep)_Choice Total,Pixie Harrod (I) (Rep)_Election Day Votes,Pixie Harrod (I) (Rep)_Advanced Voting Votes,Pixie Harrod (I) (Rep)_Absentee by Mail Votes,Pixie Harrod (I) (Rep)_Provisional Votes,Pixie Harrod (I) (Rep)_Choice Total,Ben L. Casey (I) (Rep)_Election Day Votes,Ben L. Casey (I) (Rep)_Advanced Voting Votes,Ben L. Casey (I) (Rep)_Absentee by Mail Votes,Ben L. Casey (I) (Rep)_Provisional Votes,Ben L. Casey (I) (Rep)_Choice Total,David Sullivan (I) (Rep)_Election Day Votes,David Sullivan (I) (Rep)_Advanced Voting Votes,David Sullivan (I) (Rep)_Absentee by Mail Votes,David Sullivan (I) (Rep)_Provisional Votes,David Sullivan (I) (Rep)_Choice Total,George E. Walls (I) (Rep)_Election Day Votes,George E. Walls (I) (Rep)_Advanced Voting Votes,George E. Walls (I) (Rep)_Absentee by Mail Votes,George E. Walls (I) (Rep)_Provisional Votes,George E. Walls (I) (Rep)_Choice Total,"Jessie L. Smith, Jr. (Dem)_Election Day Votes","Jessie L. Smith, Jr. (Dem)_Advanced Voting Votes","Jessie L. Smith, Jr. (Dem)_Absentee by Mail Votes","Jessie L. Smith, Jr. (Dem)_Provisional Votes","Jessie L. Smith, Jr. (Dem)_Choice Total",Johnny Westmoreland (I) (Rep)_Election Day Votes,Johnny Westmoreland (I) (Rep)_Advanced Voting Votes,Johnny Westmoreland (I) (Rep)_Absentee by Mail Votes,Johnny Westmoreland (I) (Rep)_Provisional Votes,Johnny Westmoreland (I) (Rep)_Choice Total,Kelvin T. Butts (Dem)_Election Day Votes,Kelvin T. Butts (Dem)_Advanced Voting Votes,Kelvin T. Butts (Dem)_Absentee by Mail Votes,Kelvin T. Butts (Dem)_Provisional Votes,Kelvin T. Butts (Dem)_Choice Total,Ronnie Cowan (I) (Rep)_Election Day Votes,Ronnie Cowan (I) (Rep)_Advanced Voting Votes,Ronnie Cowan (I) (Rep)_Absentee by Mail Votes,Ronnie Cowan (I) (Rep)_Provisional Votes,Ronnie Cowan (I) (Rep)_Choice Total,Dorothy Piedrahita (Dem)_Election Day Votes,Dorothy Piedrahita (Dem)_Advanced Voting Votes,Dorothy Piedrahita (Dem)_Absentee by Mail Votes,Dorothy Piedrahita (Dem)_Provisional Votes,Dorothy Piedrahita (Dem)_Choice Total,Henry Moylan (I) (Rep)_Election Day Votes,Henry Moylan (I) (Rep)_Advanced Voting Votes,Henry Moylan (I) (Rep)_Absentee by Mail Votes,Henry Moylan (I) (Rep)_Provisional Votes,Henry Moylan (I) (Rep)_Choice Total,"Bobby Barber, Jr. (Rep)_Election Day Votes","Bobby Barber, Jr. (Rep)_Advanced Voting Votes","Bobby Barber, Jr. (Rep)_Absentee by Mail Votes","Bobby Barber, Jr. (Rep)_Provisional Votes","Bobby Barber, Jr. (Rep)_Choice Total",Johnnie Mae Livingston (Dem)_Election Day Votes,Johnnie Mae Livingston (Dem)_Advanced Voting Votes,Johnnie Mae Livingston (Dem)_Absentee by Mail Votes,Johnnie Mae Livingston (Dem)_Provisional Votes,Johnnie Mae Livingston (Dem)_Choice Total,Larry L. Sparks (Dem)_Election Day Votes,Larry L. Sparks (Dem)_Advanced Voting Votes,Larry L. Sparks (Dem)_Absentee by Mail Votes,Larry L. Sparks (Dem)_Provisional Votes,Larry L. Sparks (Dem)_Choice Total,Josh Buckner (Ind)_Election Day Votes,Josh Buckner (Ind)_Advanced Voting Votes,Josh Buckner (Ind)_Absentee by Mail Votes,Josh Buckner (Ind)_Provisional Votes,Josh Buckner (Ind)_Choice Total,Willie G. Hunt (Ind)_Election Day Votes,Willie G. Hunt (Ind)_Advanced Voting Votes,Willie G. Hunt (Ind)_Absentee by Mail Votes,Willie G. Hunt (Ind)_Provisional Votes,Willie G. Hunt (Ind)_Choice Total,James Henry Maxwell (I) (Dem)_Election Day Votes,James Henry Maxwell (I) (Dem)_Advanced Voting Votes,James Henry Maxwell (I) (Dem)_Absentee by Mail Votes,James Henry Maxwell (I) (Dem)_Provisional Votes,James Henry Maxwell (I) (Dem)_Choice Total,Arcola Scott (I) (Dem)_Election Day Votes,Arcola Scott (I) (Dem)_Advanced Voting Votes,Arcola Scott (I) (Dem)_Absentee by Mail Votes,Arcola Scott (I) (Dem)_Provisional Votes,Arcola Scott (I) (Dem)_Choice Total,Mark Byrd (Rep)_Election Day Votes,Mark Byrd (Rep)_Advanced Voting Votes,Mark Byrd (Rep)_Absentee by Mail Votes,Mark Byrd (Rep)_Provisional Votes,Mark Byrd (Rep)_Choice Total,Keith McCants (Dem)_Election Day Votes,Keith McCants (Dem)_Advanced Voting Votes,Keith McCants (Dem)_Absentee by Mail Votes,Keith McCants (Dem)_Provisional Votes,Keith McCants (Dem)_Choice Total,Charlie Leggett (I) (Rep)_Election Day Votes,Charlie Leggett (I) (Rep)_Advanced Voting Votes,Charlie Leggett (I) (Rep)_Absentee by Mail Votes,Charlie Leggett (I) (Rep)_Provisional Votes,Charlie Leggett (I) (Rep)_Choice Total,Gary Gilliard (I) (Dem)_Election Day Votes,Gary Gilliard (I) (Dem)_Advanced Voting Votes,Gary Gilliard (I) (Dem)_Absentee by Mail Votes,Gary Gilliard (I) (Dem)_Provisional Votes,Gary Gilliard (I) (Dem)_Choice Total,Ladon Calhoun (Rep)_Election Day Votes,Ladon Calhoun (Rep)_Advanced Voting Votes,Ladon Calhoun (Rep)_Absentee by Mail Votes,Ladon Calhoun (Rep)_Provisional Votes,Ladon Calhoun (Rep)_Choice Total,Jerry A. Bush (I) (Dem)_Election Day Votes,Jerry A. Bush (I) (Dem)_Advanced Voting Votes,Jerry A. Bush (I) (Dem)_Absentee by Mail Votes,Jerry A. Bush (I) (Dem)_Provisional Votes,Jerry A. Bush (I) (Dem)_Choice Total,J. C. Warren (I) (Dem)_Election Day Votes,J. C. Warren (I) (Dem)_Advanced Voting Votes,J. C. Warren (I) (Dem)_Absentee by Mail Votes,J. C. Warren (I) (Dem)_Provisional Votes,J. C. Warren (I) (Dem)_Choice Total,Gloria Gaines (I) (Dem)_Election Day Votes,Gloria Gaines (I) (Dem)_Advanced Voting Votes,Gloria Gaines (I) (Dem)_Absentee by Mail Votes,Gloria Gaines (I) (Dem)_Provisional Votes,Gloria Gaines (I) (Dem)_Choice Total,Darius Culverson (I) (Rep)_Election Day Votes,Darius Culverson (I) (Rep)_Advanced Voting Votes,Darius Culverson (I) (Rep)_Absentee by Mail Votes,Darius Culverson (I) (Rep)_Provisional Votes,Darius Culverson (I) (Rep)_Choice Total,Robert Parker (I) (Rep)_Election Day Votes,Robert Parker (I) (Rep)_Advanced Voting Votes,Robert Parker (I) (Rep)_Absentee by Mail Votes,Robert Parker (I) (Rep)_Provisional Votes,Robert Parker (I) (Rep)_Choice Total,Russ Crumbley (I) (Rep)_Election Day Votes,Russ Crumbley (I) (Rep)_Advanced Voting Votes,Russ Crumbley (I) (Rep)_Absentee by Mail Votes,Russ Crumbley (I) (Rep)_Provisional Votes,Russ Crumbley (I) (Rep)_Choice Total,Ernest Jenkins (I) (Rep)_Election Day Votes,Ernest Jenkins (I) (Rep)_Advanced Voting Votes,Ernest Jenkins (I) (Rep)_Absentee by Mail Votes,Ernest Jenkins (I) (Rep)_Provisional Votes,Ernest Jenkins (I) (Rep)_Choice Total,"Ronald """"Ronnie"""" Walker (Dem)_Election Day Votes","Ronald """"Ronnie"""" Walker (Dem)_Advanced Voting Votes","Ronald """"Ronnie"""" Walker (Dem)_Absentee by Mail Votes","Ronald """"Ronnie"""" Walker (Dem)_Provisional Votes","Ronald """"Ronnie"""" Walker (Dem)_Choice Total",Kevin L._Election Day Votes,Kevin L._Advanced Voting Votes,Kevin L._Absentee by Mail Votes,Kevin L._Provisional Votes,Kevin L._Choice Total,Bill Kicklighter (I) (Rep)_Election Day Votes,Bill Kicklighter (I) (Rep)_Advanced Voting Votes,Bill Kicklighter (I) (Rep)_Absentee by Mail Votes,Bill Kicklighter (I) (Rep)_Provisional Votes,Bill Kicklighter (I) (Rep)_Choice Total,Tanya Milton (Dem)_Election Day Votes,Tanya Milton (Dem)_Advanced Voting Votes,Tanya Milton (Dem)_Absentee by Mail Votes,Tanya Milton (Dem)_Provisional Votes,Tanya Milton (Dem)_Choice Total,Ted Osteen (I) (Rep)_Election Day Votes,Ted Osteen (I) (Rep)_Advanced Voting Votes,Ted Osteen (I) (Rep)_Absentee by Mail Votes,Ted Osteen (I) (Rep)_Provisional Votes,Ted Osteen (I) (Rep)_Choice Total,Joey Dorsey (I) (Rep)_Election Day Votes,Joey Dorsey (I) (Rep)_Advanced Voting Votes,Joey Dorsey (I) (Rep)_Absentee by Mail Votes,Joey Dorsey (I) (Rep)_Provisional Votes,Joey Dorsey (I) (Rep)_Choice Total,Laura Semanson (I) (Rep)_Election Day Votes,Laura Semanson (I) (Rep)_Advanced Voting Votes,Laura Semanson (I) (Rep)_Absentee by Mail Votes,Laura Semanson (I) (Rep)_Provisional Votes,Laura Semanson (I) (Rep)_Choice Total,"Ernest """"Ernie"""" Reynolds (I) (Rep)_Election Day Votes","Ernest """"Ernie"""" Reynolds (I) (Rep)_Advanced Voting Votes","Ernest """"Ernie"""" Reynolds (I) (Rep)_Absentee by Mail Votes","Ernest """"Ernie"""" Reynolds (I) (Rep)_Provisional Votes","Ernest """"Ernie"""" Reynolds (I) (Rep)_Choice Total",Bill Kurtz (Rep)_Election Day Votes,Bill Kurtz (Rep)_Advanced Voting Votes,Bill Kurtz (Rep)_Absentee by Mail Votes,Bill Kurtz (Rep)_Provisional Votes,Bill Kurtz (Rep)_Choice Total,Clay Griner (I) (Rep)_Election Day Votes,Clay Griner (I) (Rep)_Advanced Voting Votes,Clay Griner (I) (Rep)_Absentee by Mail Votes,Clay Griner (I) (Rep)_Provisional Votes,Clay Griner (I) (Rep)_Choice Total,"Q. U. (Art) Lively, III (Rep)_Election Day Votes","Q. U. (Art) Lively, III (Rep)_Advanced Voting Votes","Q. U. (Art) Lively, III (Rep)_Absentee by Mail Votes","Q. U. (Art) Lively, III (Rep)_Provisional Votes","Q. U. (Art) Lively, III (Rep)_Choice Total",Larry Smith (I) (Rep)_Election Day Votes,Larry Smith (I) (Rep)_Advanced Voting Votes,Larry Smith (I) (Rep)_Absentee by Mail Votes,Larry Smith (I) (Rep)_Provisional Votes,Larry Smith (I) (Rep)_Choice Total,Randy Nelson (I) (Rep)_Election Day Votes,Randy Nelson (I) (Rep)_Advanced Voting Votes,Randy Nelson (I) (Rep)_Absentee by Mail Votes,Randy Nelson (I) (Rep)_Provisional Votes,Randy Nelson (I) (Rep)_Choice Total,Sybil R. Willingham (Ind)_Election Day Votes,Sybil R. Willingham (Ind)_Advanced Voting Votes,Sybil R. Willingham (Ind)_Absentee by Mail Votes,Sybil R. Willingham (Ind)_Provisional Votes,Sybil R. Willingham (Ind)_Choice Total,Al Smith (I) (Dem)_Election Day Votes,Al Smith (I) (Dem)_Advanced Voting Votes,Al Smith (I) (Dem)_Absentee by Mail Votes,Al Smith (I) (Dem)_Provisional Votes,Al Smith (I) (Dem)_Choice Total,Steven Ledford (Rep)_Election Day Votes,Steven Ledford (Rep)_Advanced Voting Votes,Steven Ledford (Rep)_Absentee by Mail Votes,Steven Ledford (Rep)_Provisional Votes,Steven Ledford (Rep)_Choice Total,Tom Morris (Rep)_Election Day Votes,Tom Morris (Rep)_Advanced Voting Votes,Tom Morris (Rep)_Absentee by Mail Votes,Tom Morris (Rep)_Provisional Votes,Tom Morris (Rep)_Choice Total,Mereda Davis Johnson (I) (Dem)_Election Day Votes,Mereda Davis Johnson (I) (Dem)_Advanced Voting Votes,Mereda Davis Johnson (I) (Dem)_Absentee by Mail Votes,Mereda Davis Johnson (I) (Dem)_Provisional Votes,Mereda Davis Johnson (I) (Dem)_Choice Total,"Fred W. """"Buck"""" Rigdon, Jr. (I) (Rep)_Election Day Votes","Fred W. """"Buck"""" Rigdon, Jr. (I) (Rep)_Advanced Voting Votes","Fred W. """"Buck"""" Rigdon, Jr. (I) (Rep)_Absentee by Mail Votes","Fred W. """"Buck"""" Rigdon, Jr. (I) (Rep)_Provisional Votes","Fred W. """"Buck"""" Rigdon, Jr. (I) (Rep)_Choice Total",calc_participation,Dem_total,Dem_steal,Rep_total,Rep_steal,Ind_total,Ind_steal
VHS,Houston,6295.0,,,,,,4692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.0,1792.0,488.0,4.0,3279.0,244.0,709.0,460.0,0.0,1413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5,,,,,,
5A,Appling,1147.0,,,,,,688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,445.0,101.0,2.0,688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,
5B,Appling,1126.0,,,,,,707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,394.0,111.0,3.0,707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8,,,,,,
Lyman Hall School,Liberty,4542.0,,,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,191.0,108.0,0.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,,,,,
Lewis Frasier School,Liberty,4317.0,,,,,,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,101.0,56.0,0.0,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,,,
Memorial Dr East,Liberty,1976.0,,,,,,923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,477.0,303.0,3.0,923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7,,,,,,
Town of Allenhurst,Liberty,2398.0,,,,,,971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,566.0,256.0,0.0,971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,,,,,,
Hinesville,Liberty,1984.0,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,11.0,3.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,
Walthourville,Liberty,3016.0,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,17.0,5.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Fleming West,Liberty,505.0,,,,,,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,80.0,58.0,0.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9,,,,,,
Hinesville Lodge 271,Liberty,2646.0,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,29.0,24.0,0.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,
Colquitt-Miller,Miller,3912.0,,,,,,628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,280.0,51.0,0.0,452.0,47.0,103.0,26.0,0.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,
Jenk Hill Fire Sta,Screven,0.0,,,,,,639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,357.0,132.0,1.0,639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cooperville Fire Station,Screven,0.0,,,,,,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,82.0,45.0,3.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darton College,Dougherty,4289.0,,,,,,1590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.0,712.0,502.0,2.0,1590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1,,,,,,
Westtown Elementary,Dougherty,3265.0,,,,,,1829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.0,632.0,675.0,0.0,1829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,
2nd Mt Zion Church,Dougherty,1465.0,,,,,,749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0,240.0,224.0,2.0,749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1,,,,,,
Carver Teen Center,Dougherty,1667.0,,,,,,448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,105.0,174.0,0.0,448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9,,,,,,
Shiloh Baptist Church,Dougherty,1510.0,,,,,,307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,80.0,103.0,0.0,307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,,,,,,
Litman Cathedral,Dougherty,1486.0,,,,,,661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,193.0,203.0,22.0,661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,,,,,,
Precinct 5,Seminole,1227.0,,,,,,724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,316.0,96.0,0.0,724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,
Tibet,Long,920.0,,,,,,471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,279.0,34.0,0.0,471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2,,,,,,
Alma Flournoy,Long,298.0,,,,,,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,96.0,16.0,2.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4,,,,,,
Faith Baptist Annex,Long,909.0,,,,,,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,282.0,39.0,1.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8,,,,,,
Butts County Admin Bldg,Butts,17154.0,,,,,,2217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0,1684.0,311.0,0.0,2217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,,,,,,
