,Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,calc_participation
1991,Kansas,Carroll,1165.0,297.0,178.0,67.0,0.0,542.0,138.0,88.0,31.0,0.0,257.0,799.0,68.6
1992,Bowdon,Carroll,3289.0,487.0,548.0,213.0,0.0,1248.0,218.0,245.0,120.0,1.0,584.0,1832.0,55.7
1993,Sandhill,Carroll,4459.0,439.0,1153.0,291.0,3.0,1886.0,168.0,514.0,123.0,0.0,805.0,2691.0,60.3
1994,Center Point,Carroll,1775.0,337.0,450.0,132.0,1.0,920.0,126.0,177.0,57.0,0.0,360.0,1280.0,72.1
2014,County Admin Bldg,Carroll,2620.0,199.0,817.0,240.0,0.0,1256.0,44.0,277.0,88.0,2.0,411.0,1667.0,63.6
2015,Tabernacle Church,Carroll,1628.0,123.0,486.0,175.0,1.0,785.0,41.0,161.0,87.0,0.0,289.0,1074.0,66.0
2016,Burson Center,Carroll,1466.0,128.0,408.0,132.0,0.0,668.0,43.0,170.0,45.0,1.0,259.0,927.0,63.2
2017,Old Camp Church,Carroll,2297.0,285.0,664.0,179.0,1.0,1129.0,124.0,240.0,77.0,1.0,442.0,1571.0,68.4
2018,Oak Grove,Carroll,1668.0,243.0,387.0,117.0,0.0,747.0,77.0,189.0,38.0,0.0,304.0,1051.0,63.0
2003,V R County South,Carroll,2942.0,254.0,829.0,246.0,1.0,1330.0,92.0,339.0,78.0,0.0,509.0,1839.0,62.5
2002,Bethany,Carroll,4779.0,418.0,1092.0,307.0,0.0,1817.0,139.0,440.0,134.0,1.0,714.0,2531.0,53.0
703,Blackstock,Catoosa,1952.0,275.0,490.0,122.0,1.0,888.0,122.0,165.0,44.0,0.0,331.0,1219.0,62.4
704,Boynton,Catoosa,6027.0,608.0,2103.0,459.0,1.0,3171.0,175.0,746.0,160.0,2.0,1083.0,4254.0,70.6
709,Lakeview,Catoosa,3572.0,333.0,950.0,210.0,2.0,1495.0,84.0,323.0,102.0,1.0,510.0,2005.0,56.1
706,Chambers,Catoosa,2552.0,246.0,912.0,187.0,1.0,1346.0,114.0,329.0,81.0,1.0,525.0,1871.0,73.3
707,Ft Oglethorpe,Catoosa,4054.0,364.0,1187.0,362.0,1.0,1914.0,97.0,389.0,137.0,0.0,623.0,2537.0,62.6
708,Graysville,Catoosa,4501.0,491.0,1412.0,308.0,3.0,2214.0,144.0,438.0,109.0,0.0,691.0,2905.0,64.5
710,Poplar Springs,Catoosa,4191.0,409.0,1429.0,291.0,1.0,2130.0,116.0,462.0,123.0,0.0,701.0,2831.0,67.5
711,Ringgold,Catoosa,7414.0,525.0,2698.0,604.0,1.0,3828.0,170.0,830.0,239.0,2.0,1241.0,5069.0,68.4
712,Westside,Catoosa,5895.0,374.0,1880.0,447.0,1.0,2702.0,116.0,648.0,161.0,1.0,926.0,3628.0,61.5
713,Woodstation,Catoosa,2946.0,438.0,927.0,177.0,2.0,1544.0,140.0,342.0,75.0,1.0,558.0,2102.0,71.4
705,Catoosa Keith,Catoosa,2611.0,377.0,725.0,174.0,0.0,1276.0,151.0,235.0,73.0,0.0,459.0,1735.0,66.4
1683,Folkston,Charlton,2420.0,209.0,526.0,184.0,0.0,919.0,79.0,289.0,90.0,0.0,458.0,1377.0,56.9
1684,GA Bend,Charlton,509.0,136.0,45.0,30.0,0.0,211.0,74.0,20.0,8.0,0.0,102.0,313.0,61.5
1685,St George,Charlton,661.0,159.0,80.0,25.0,0.0,264.0,51.0,45.0,23.0,1.0,120.0,384.0,58.1
1686,American Legion,Charlton,748.0,69.0,213.0,42.0,0.0,324.0,57.0,116.0,24.0,0.0,197.0,521.0,69.7
1687,Homeland,Charlton,864.0,120.0,216.0,26.0,0.0,362.0,42.0,106.0,30.0,0.0,178.0,540.0,62.5
1688,Folkston Fire,Charlton,767.0,43.0,268.0,46.0,0.0,357.0,31.0,98.0,21.0,0.0,150.0,507.0,66.1
1689,Racepond,Charlton,266.0,37.0,58.0,14.0,1.0,110.0,25.0,46.0,6.0,0.0,77.0,187.0,70.3
1690,Winokur,Charlton,317.0,57.0,53.0,13.0,0.0,123.0,34.0,41.0,11.0,0.0,86.0,209.0,65.9
1857,8-15C Garden City Rec Center,Chatham,1622.0,181.0,220.0,157.0,2.0,560.0,49.0,90.0,87.0,1.0,227.0,787.0,48.5
1858,8-16C Royal Cinemas and IMAX,Chatham,3087.0,265.0,761.0,508.0,1.0,1535.0,71.0,288.0,181.0,2.0,542.0,2077.0,67.3
1824,6-05C Windsor Hall,Chatham,1993.0,271.0,368.0,261.0,0.0,900.0,80.0,119.0,98.0,0.0,297.0,1197.0,60.1
1823,6-03C Crusader Comm Center,Chatham,2736.0,350.0,570.0,408.0,2.0,1330.0,144.0,202.0,177.0,0.0,523.0,1853.0,67.7
1822,6-02C Windsor Forest Baptist,Chatham,2290.0,374.0,467.0,381.0,0.0,1222.0,154.0,198.0,120.0,0.0,472.0,1694.0,74.0
1821,6-01C White Bluff Presbyterian,Chatham,1919.0,248.0,360.0,244.0,5.0,857.0,88.0,107.0,69.0,1.0,265.0,1122.0,58.5
1820,5-11C Largo-Tibet Elementary,Chatham,3019.0,294.0,551.0,377.0,6.0,1228.0,106.0,168.0,150.0,3.0,427.0,1655.0,54.8
1819,5-10C Tatumville Community Center,Chatham,3507.0,435.0,495.0,454.0,5.0,1389.0,121.0,201.0,196.0,0.0,518.0,1907.0,54.4
1812,5-01C Bartlett Middle School,Chatham,1063.0,160.0,169.0,126.0,0.0,455.0,51.0,55.0,32.0,0.0,138.0,593.0,55.8
1817,5-07C Station 1,Chatham,1856.0,246.0,327.0,220.0,2.0,795.0,64.0,88.0,70.0,3.0,225.0,1020.0,55.0
1816,5-06C Seed Church,Chatham,2598.0,284.0,359.0,278.0,6.0,927.0,61.0,132.0,95.0,1.0,289.0,1216.0,46.8
1815,5-05C Liberty City Comm Ctr,Chatham,2574.0,316.0,398.0,370.0,2.0,1086.0,114.0,160.0,182.0,0.0,456.0,1542.0,59.9
1814,5-03C Butler Presbyterian Church,Chatham,1078.0,153.0,128.0,122.0,5.0,408.0,44.0,31.0,57.0,0.0,132.0,540.0,50.1
1813,5-02C Senior Citizens Center,Chatham,783.0,104.0,95.0,101.0,0.0,300.0,24.0,32.0,29.0,1.0,86.0,386.0,49.3
1856,8-13C Savannah Christian,Chatham,1022.0,105.0,96.0,62.0,2.0,265.0,45.0,37.0,32.0,0.0,114.0,379.0,37.1
1811,4-15C Skidaway Island State Park,Chatham,0.0,232.0,316.0,554.0,3.0,1105.0,94.0,126.0,156.0,1.0,377.0,1482.0,
1810,4-14C Skidaway Island Baptist,Chatham,1744.0,271.0,318.0,480.0,1.0,1070.0,114.0,112.0,116.0,2.0,344.0,1414.0,81.1
1818,5-08C Savannah Primitive BC,Chatham,1848.0,204.0,320.0,266.0,2.0,792.0,73.0,120.0,76.0,0.0,269.0,1061.0,57.4
1855,8-12C Beach High School,Chatham,1310.0,157.0,192.0,114.0,2.0,465.0,39.0,61.0,41.0,0.0,141.0,606.0,46.3
1826,6-08C Christ Memorial Baptist Church,Chatham,2194.0,239.0,383.0,240.0,2.0,864.0,79.0,135.0,95.0,0.0,309.0,1173.0,53.5
1853,8-10C Carver Heights Comm Ctr,Chatham,1784.0,257.0,198.0,220.0,0.0,675.0,97.0,67.0,114.0,0.0,278.0,953.0,53.4
1847,8-03C Silk Hope Baptist Church,Chatham,831.0,147.0,104.0,74.0,0.0,325.0,60.0,36.0,25.0,0.0,121.0,446.0,53.7
1848,8-05C W Broad St YMCA,Chatham,1543.0,211.0,169.0,120.0,1.0,501.0,61.0,48.0,40.0,0.0,149.0,650.0,42.1
1849,8-06C Tompkins Rec Center,Chatham,1055.0,164.0,115.0,95.0,4.0,378.0,42.0,36.0,58.0,0.0,136.0,514.0,48.7
1850,8-07C Woodville-Tompkins TI,Chatham,630.0,95.0,69.0,55.0,1.0,220.0,28.0,34.0,31.0,0.0,93.0,313.0,49.7
1846,8-02C Hellenic Center,Chatham,1709.0,209.0,336.0,221.0,1.0,767.0,58.0,77.0,48.0,0.0,183.0,950.0,55.6
1845,8-01C Civic Center,Chatham,850.0,67.0,99.0,75.0,3.0,244.0,16.0,34.0,21.0,0.0,71.0,315.0,37.1
1844,7-16C Pooler Recreation Center Gymnasium,Chatham,3701.0,255.0,1026.0,623.0,8.0,1912.0,82.0,344.0,212.0,3.0,641.0,2553.0,69.0
1843,7-15C Rice Creek School,Chatham,2564.0,391.0,449.0,233.0,3.0,1076.0,136.0,178.0,93.0,1.0,408.0,1484.0,57.9
1842,7-14C Coastal Cathedral,Chatham,7572.0,716.0,1716.0,1180.0,9.0,3621.0,240.0,532.0,414.0,1.0,1187.0,4808.0,63.5
1841,7-13C Southside Fire Trng Ctr,Chatham,2513.0,204.0,684.0,556.0,1.0,1445.0,83.0,257.0,159.0,0.0,499.0,1944.0,77.4
1840,7-12C Pooler Church,Chatham,3334.0,260.0,895.0,487.0,4.0,1646.0,90.0,321.0,193.0,0.0,604.0,2250.0,67.5
1851,8-08C Resur of Our Lord Church,Chatham,1704.0,234.0,182.0,172.0,2.0,590.0,85.0,65.0,98.0,1.0,249.0,839.0,49.2
1854,8-11C Butler Elementary,Chatham,1386.0,187.0,223.0,237.0,0.0,647.0,59.0,83.0,108.0,0.0,250.0,897.0,64.7
1839,7-11C Seventh Day Adv Church,Chatham,6469.0,668.0,1400.0,790.0,8.0,2866.0,237.0,493.0,238.0,5.0,973.0,3839.0,59.3
1837,7-09C Savannah Holy C of G,Chatham,2823.0,332.0,484.0,364.0,2.0,1182.0,104.0,188.0,127.0,2.0,421.0,1603.0,56.8
1836,7-08C Bloomingdale Comm Ctr,Chatham,2733.0,420.0,505.0,222.0,1.0,1148.0,146.0,231.0,115.0,0.0,492.0,1640.0,60.0
1835,7-07C Rothwell Baptist Church,Chatham,3932.0,285.0,951.0,554.0,6.0,1796.0,109.0,364.0,205.0,2.0,680.0,2476.0,63.0
1834,7-06C Pooler City Hall,Chatham,3555.0,311.0,785.0,371.0,1.0,1468.0,106.0,284.0,158.0,1.0,549.0,2017.0,56.7
1833,7-05C Woodlawn Baptist Church,Chatham,1305.0,207.0,225.0,93.0,0.0,525.0,62.0,71.0,57.0,0.0,190.0,715.0,54.8
1832,7-04C Lake Shore Comm Ctr,Chatham,3067.0,441.0,672.0,295.0,1.0,1409.0,139.0,202.0,105.0,0.0,446.0,1855.0,60.5
1831,7-03C PB Edwards Gym,Chatham,1290.0,278.0,140.0,111.0,0.0,529.0,112.0,48.0,43.0,0.0,203.0,732.0,56.7
1830,7-01C Garden City Senior Ctr,Chatham,1542.0,206.0,242.0,170.0,0.0,618.0,86.0,72.0,66.0,0.0,224.0,842.0,54.6
1829,6-11C Bamboo Farms,Chatham,5149.0,573.0,1002.0,600.0,6.0,2181.0,190.0,394.0,209.0,3.0,796.0,2977.0,57.8
1828,6-10C Station 3,Chatham,4184.0,467.0,964.0,673.0,5.0,2109.0,170.0,334.0,222.0,2.0,728.0,2837.0,67.8
1827,6-09C Trinity Lutheran Church,Chatham,3319.0,413.0,718.0,471.0,6.0,1608.0,149.0,226.0,170.0,1.0,546.0,2154.0,64.9
1825,6-06C The Light Church,Chatham,1543.0,196.0,275.0,163.0,0.0,634.0,78.0,102.0,63.0,0.0,243.0,877.0,56.8
1838,7-10C Progressive Rec Center,Chatham,4288.0,451.0,904.0,523.0,5.0,1883.0,144.0,282.0,158.0,2.0,586.0,2469.0,57.6
1852,8-09C Moses Jackson Center,Chatham,1362.0,199.0,151.0,133.0,4.0,487.0,67.0,41.0,63.0,3.0,174.0,661.0,48.5
1789,3-03C Savannah High School,Chatham,1185.0,142.0,174.0,103.0,3.0,422.0,60.0,49.0,37.0,1.0,147.0,569.0,48.0
1808,4-12C St Peters Episcopal,Chatham,2294.0,491.0,428.0,496.0,3.0,1418.0,144.0,141.0,152.0,0.0,437.0,1855.0,80.9
1784,2-09C Salvation Army,Chatham,3342.0,348.0,630.0,495.0,3.0,1476.0,120.0,161.0,159.0,1.0,441.0,1917.0,57.4
1783,2-07C Christ Community Church,Chatham,2808.0,323.0,494.0,326.0,2.0,1145.0,102.0,127.0,126.0,0.0,355.0,1500.0,53.4
1782,2-06C Eli Whitney Complex,Chatham,759.0,107.0,107.0,73.0,1.0,288.0,40.0,26.0,23.0,1.0,90.0,378.0,49.8
1781,2-05C Holy Spirit Lutheran Church,Chatham,2079.0,262.0,422.0,279.0,4.0,967.0,67.0,99.0,82.0,0.0,248.0,1215.0,58.4
1780,2-04C Fellowship of Love Church,Chatham,3178.0,390.0,489.0,405.0,1.0,1285.0,86.0,129.0,179.0,0.0,394.0,1679.0,52.8
1779,2-03C W W Law Center,Chatham,1609.0,195.0,236.0,194.0,2.0,627.0,48.0,60.0,56.0,0.0,164.0,791.0,49.2
1778,2-02C Blackshear Community Center,Chatham,1714.0,183.0,254.0,200.0,4.0,641.0,69.0,66.0,49.0,5.0,189.0,830.0,48.4
1777,1-17C Islands Christian Church,Chatham,3136.0,402.0,717.0,621.0,1.0,1741.0,147.0,298.0,205.0,0.0,650.0,2391.0,76.2
1785,2-11C Stillwell Towers,Chatham,1900.0,280.0,229.0,197.0,1.0,707.0,73.0,81.0,77.0,0.0,231.0,938.0,49.4
1776,1-16C Ferguson Ave Baptist,Chatham,2905.0,506.0,613.0,355.0,5.0,1479.0,182.0,205.0,123.0,0.0,510.0,1989.0,68.5
1774,1-13C The Sanctuary,Chatham,1396.0,242.0,264.0,201.0,1.0,708.0,81.0,98.0,66.0,0.0,245.0,953.0,68.3
1773,1-12C Isle of Hope Baptist,Chatham,1909.0,425.0,377.0,337.0,1.0,1140.0,154.0,143.0,98.0,0.0,395.0,1535.0,80.4
1772,1-10C St Thomas Episcopal Church,Chatham,1101.0,276.0,196.0,196.0,0.0,668.0,100.0,62.0,60.0,2.0,224.0,892.0,81.0
1771,1-09C Immanuel Baptist Church,Chatham,739.0,115.0,114.0,101.0,3.0,333.0,28.0,35.0,25.0,0.0,88.0,421.0,57.0
1809,4-13C Skidaway Island Pres Church,Chatham,2469.0,401.0,498.0,637.0,3.0,1539.0,140.0,144.0,164.0,0.0,448.0,1987.0,80.5
1769,1-06C Central Church of Christ,Chatham,2035.0,308.0,401.0,388.0,1.0,1098.0,106.0,121.0,116.0,1.0,344.0,1442.0,70.9
1768,1-05C JEA Building,Chatham,2106.0,271.0,490.0,399.0,1.0,1161.0,89.0,126.0,97.0,1.0,313.0,1474.0,70.0
1767,1-01C First Presbyterian Church,Chatham,3187.0,373.0,806.0,688.0,0.0,1867.0,135.0,209.0,188.0,0.0,532.0,2399.0,75.3
1775,1-14C Compassion Christian Church,Chatham,1718.0,222.0,380.0,302.0,1.0,905.0,74.0,122.0,96.0,0.0,292.0,1197.0,69.7
1786,2-12C Williams Court Apts,Chatham,1683.0,184.0,307.0,227.0,3.0,721.0,45.0,71.0,63.0,1.0,180.0,901.0,53.5
1770,1-08C Grace United Methodist Church,Chatham,1667.0,300.0,329.0,237.0,1.0,867.0,96.0,91.0,90.0,0.0,277.0,1144.0,68.6
1788,3-02C Temple Mickve Israel,Chatham,1598.0,144.0,374.0,328.0,2.0,848.0,57.0,96.0,56.0,0.0,209.0,1057.0,66.1
1806,4-10C Guard House Comm Ctr,Chatham,1469.0,352.0,266.0,214.0,2.0,834.0,114.0,76.0,72.0,1.0,263.0,1097.0,74.7
1805,4-08C Wilmington Island Pres Church,Chatham,2678.0,472.0,600.0,484.0,2.0,1558.0,147.0,233.0,150.0,0.0,530.0,2088.0,78.0
1804,4-07C Wilmington Island UMC,Chatham,3370.0,475.0,704.0,557.0,3.0,1739.0,165.0,257.0,155.0,0.0,577.0,2316.0,68.7
1803,4-06C First Baptist of the Island,Chatham,2252.0,389.0,494.0,353.0,2.0,1238.0,153.0,194.0,90.0,1.0,438.0,1676.0,74.4
1802,4-05C St Francis Episcopal Church,Chatham,2244.0,417.0,491.0,343.0,0.0,1251.0,147.0,145.0,96.0,1.0,389.0,1640.0,73.1
1801,4-04C Lighthouse Baptist Church,Chatham,2470.0,405.0,512.0,381.0,4.0,1302.0,135.0,175.0,124.0,0.0,434.0,1736.0,70.3
1800,4-02C Frank Murray Comm Center,Chatham,2472.0,324.0,533.0,338.0,0.0,1195.0,97.0,206.0,103.0,0.0,406.0,1601.0,64.8
1799,3-15C Eli Whitney Complex,Chatham,816.0,88.0,184.0,196.0,0.0,468.0,36.0,61.0,54.0,0.0,151.0,619.0,75.9
1798,3-14C Oglethorpe Charter Academy,Chatham,2381.0,231.0,427.0,349.0,1.0,1008.0,95.0,184.0,173.0,0.0,452.0,1460.0,61.3
1787,3-01C Old Courthouse,Chatham,458.0,47.0,86.0,84.0,1.0,218.0,22.0,21.0,30.0,0.0,73.0,291.0,63.5
1807,4-11C Tybee Island School Cafe,Chatham,1640.0,481.0,197.0,234.0,1.0,913.0,155.0,68.0,61.0,0.0,284.0,1197.0,73.0
1797,3-13C New Cov 7 Day Adv Ch,Chatham,2303.0,272.0,408.0,275.0,0.0,955.0,87.0,161.0,90.0,0.0,338.0,1293.0,56.1
1790,3-04C First African Baptist Church,Chatham,1558.0,245.0,187.0,161.0,0.0,593.0,89.0,61.0,75.0,0.0,225.0,818.0,52.5
1791,3-05C Aldersgate Youth Center,Chatham,2107.0,280.0,310.0,244.0,1.0,835.0,87.0,116.0,77.0,0.0,280.0,1115.0,52.9
1792,3-08C Jenkins High School,Chatham,1210.0,154.0,248.0,159.0,0.0,561.0,52.0,71.0,61.0,0.0,184.0,745.0,61.6
1793,3-09C Cokesbury Methodist,Chatham,664.0,166.0,114.0,102.0,1.0,383.0,51.0,29.0,27.0,0.0,107.0,490.0,73.8
1794,3-10C Bible Baptist Church,Chatham,2640.0,360.0,415.0,337.0,0.0,1112.0,120.0,144.0,150.0,2.0,416.0,1528.0,57.9
1795,3-11C Southside Baptist Church,Chatham,1481.0,220.0,233.0,163.0,3.0,619.0,64.0,73.0,75.0,0.0,212.0,831.0,56.1
1796,3-12C Thunderbolt Muni Complex,Chatham,1678.0,319.0,266.0,213.0,0.0,798.0,103.0,96.0,86.0,1.0,286.0,1084.0,64.6
1884,Activity Center,Chattahoochee,0.0,292.0,496.0,184.0,1.0,973.0,126.0,222.0,87.0,2.0,437.0,1410.0,
725,Haywood,Chattooga,169.0,55.0,14.0,7.0,1.0,77.0,21.0,8.0,1.0,0.0,30.0,107.0,63.3
732,Subligna,Chattooga,489.0,120.0,85.0,45.0,1.0,251.0,48.0,39.0,16.0,0.0,103.0,354.0,72.4
735,Pennville,Chattooga,588.0,58.0,147.0,36.0,0.0,241.0,14.0,58.0,10.0,0.0,82.0,323.0,54.9
726,Lyerly,Chattooga,934.0,187.0,229.0,52.0,1.0,469.0,52.0,68.0,20.0,0.0,140.0,609.0,65.2
727,Trion,Chattooga,3496.0,453.0,914.0,275.0,0.0,1642.0,157.0,327.0,100.0,1.0,585.0,2227.0,63.7
728,Summerville,Chattooga,5155.0,458.0,1410.0,441.0,1.0,2310.0,190.0,527.0,215.0,1.0,933.0,3243.0,62.9
724,Dirtseller,Chattooga,186.0,34.0,48.0,9.0,0.0,91.0,14.0,20.0,0.0,0.0,34.0,125.0,67.2
730,Dirttown,Chattooga,897.0,185.0,214.0,74.0,0.0,473.0,74.0,73.0,35.0,0.0,182.0,655.0,73.0
731,Seminole,Chattooga,138.0,22.0,29.0,14.0,0.0,65.0,14.0,16.0,5.0,0.0,35.0,100.0,72.5
733,Alpine,Chattooga,872.0,197.0,168.0,70.0,0.0,435.0,80.0,67.0,26.0,0.0,173.0,608.0,69.7
729,Teloga,Chattooga,593.0,57.0,177.0,67.0,0.0,301.0,26.0,76.0,15.0,0.0,117.0,418.0,70.5
734,Cloudland,Chattooga,378.0,60.0,100.0,37.0,0.0,197.0,25.0,37.0,19.0,0.0,81.0,278.0,73.5
723,Coldwater,Chattooga,248.0,17.0,72.0,25.0,0.0,114.0,15.0,33.0,16.0,0.0,64.0,178.0,71.8
482,Bradshaw,Cherokee,4491.0,439.0,1552.0,734.0,0.0,2725.0,126.0,467.0,205.0,0.0,798.0,3523.0,78.4
481,Booth,Cherokee,3899.0,400.0,1230.0,655.0,0.0,2285.0,108.0,385.0,189.0,0.0,682.0,2967.0,76.1
480,Bells,Cherokee,5906.0,658.0,1480.0,857.0,1.0,2996.0,203.0,488.0,240.0,0.0,931.0,3927.0,66.5
479,Bascomb,Cherokee,4115.0,567.0,1165.0,574.0,0.0,2306.0,152.0,374.0,169.0,0.0,695.0,3001.0,72.9
478,Ball Ground,Cherokee,4065.0,416.0,1354.0,347.0,1.0,2118.0,142.0,496.0,122.0,0.0,760.0,2878.0,70.8
477,Avery,Cherokee,3592.0,406.0,1165.0,534.0,0.0,2105.0,102.0,382.0,155.0,0.0,639.0,2744.0,76.4
476,Arnold Mill,Cherokee,4884.0,707.0,1386.0,810.0,0.0,2903.0,193.0,439.0,187.0,0.0,819.0,3722.0,76.2
475,Air Acres,Cherokee,3050.0,435.0,857.0,505.0,1.0,1798.0,102.0,237.0,136.0,1.0,476.0,2274.0,74.6
484,Canton,Cherokee,8213.0,636.0,2113.0,1380.0,0.0,4129.0,171.0,699.0,411.0,0.0,1281.0,5410.0,65.9
504,Rosecreek,Cherokee,3748.0,479.0,1079.0,527.0,0.0,2085.0,132.0,404.0,156.0,0.0,692.0,2777.0,74.1
509,Toonigh,Cherokee,6641.0,677.0,2149.0,948.0,0.0,3774.0,178.0,622.0,228.0,0.0,1028.0,4802.0,72.3
510,Union Hill,Cherokee,4207.0,670.0,1254.0,582.0,1.0,2507.0,205.0,376.0,166.0,1.0,748.0,3255.0,77.4
511,Univeter,Cherokee,5434.0,497.0,1729.0,651.0,0.0,2877.0,146.0,589.0,211.0,0.0,946.0,3823.0,70.4
512,Victoria,Cherokee,3132.0,502.0,811.0,360.0,0.0,1673.0,138.0,290.0,106.0,0.0,534.0,2207.0,70.5
513,Waleska,Cherokee,2875.0,457.0,663.0,474.0,0.0,1594.0,155.0,232.0,146.0,0.0,533.0,2127.0,74.0
514,Wildcat,Cherokee,3215.0,451.0,931.0,337.0,0.0,1719.0,139.0,321.0,80.0,0.0,540.0,2259.0,70.3
515,Woodlands,Cherokee,3456.0,676.0,758.0,530.0,0.0,1964.0,165.0,230.0,138.0,0.0,533.0,2497.0,72.3
516,Woodstock,Cherokee,7345.0,721.0,1985.0,1012.0,3.0,3721.0,199.0,644.0,322.0,0.0,1165.0,4886.0,66.5
508,Teasley,Cherokee,7981.0,1028.0,2478.0,936.0,0.0,4442.0,285.0,700.0,278.0,1.0,1264.0,5706.0,71.5
507,Sutallee,Cherokee,2540.0,579.0,608.0,266.0,0.0,1453.0,184.0,221.0,77.0,1.0,483.0,1936.0,76.2
485,Carmel,Cherokee,4581.0,608.0,1033.0,628.0,3.0,2272.0,162.0,292.0,201.0,0.0,655.0,2927.0,63.9
487,Conns Creek,Cherokee,895.0,190.0,208.0,66.0,0.0,464.0,76.0,77.0,17.0,0.0,170.0,634.0,70.8
505,Salacoa,Cherokee,727.0,204.0,89.0,62.0,0.0,355.0,71.0,43.0,21.0,0.0,135.0,490.0,67.4
503,R T Jones,Cherokee,2525.0,209.0,658.0,252.0,1.0,1120.0,61.0,218.0,78.0,0.0,357.0,1477.0,58.5
502,R M Moore,Cherokee,3468.0,535.0,857.0,375.0,0.0,1767.0,166.0,382.0,120.0,0.0,668.0,2435.0,70.2
506,Sixes,Cherokee,3101.0,390.0,936.0,522.0,0.0,1848.0,100.0,303.0,136.0,0.0,539.0,2387.0,77.0
500,Neese,Cherokee,7642.0,793.0,2020.0,1296.0,1.0,4110.0,202.0,663.0,301.0,0.0,1166.0,5276.0,69.0
499,Mountain Road,Cherokee,3078.0,513.0,832.0,437.0,1.0,1783.0,124.0,293.0,120.0,0.0,537.0,2320.0,75.4
498,Macedonia,Cherokee,4853.0,537.0,1541.0,703.0,0.0,2781.0,165.0,587.0,186.0,0.0,938.0,3719.0,76.6
497,Little River,Cherokee,7480.0,673.0,2012.0,1614.0,1.0,4300.0,191.0,620.0,444.0,0.0,1255.0,5555.0,74.3
496,Liberty,Cherokee,8350.0,807.0,2416.0,1083.0,0.0,4306.0,204.0,819.0,315.0,0.0,1338.0,5644.0,67.6
495,Kellogg,Cherokee,5482.0,751.0,1246.0,670.0,1.0,2668.0,209.0,456.0,200.0,1.0,866.0,3534.0,64.5
494,Holly Springs,Cherokee,3262.0,431.0,830.0,334.0,1.0,1596.0,131.0,254.0,99.0,0.0,484.0,2080.0,63.8
493,Hillside,Cherokee,3155.0,334.0,1001.0,513.0,0.0,1848.0,114.0,326.0,134.0,0.0,574.0,2422.0,76.8
492,Hightower,Cherokee,3483.0,390.0,1129.0,427.0,0.0,1946.0,120.0,384.0,128.0,0.0,632.0,2578.0,74.0
491,Hickory Flat,Cherokee,7334.0,732.0,2480.0,1081.0,1.0,4294.0,179.0,746.0,311.0,1.0,1237.0,5531.0,75.4
490,Freehome,Cherokee,5790.0,619.0,1836.0,906.0,0.0,3361.0,160.0,609.0,271.0,0.0,1040.0,4401.0,76.0
489,Dixie,Cherokee,5733.0,627.0,1443.0,834.0,0.0,2904.0,172.0,477.0,228.0,0.0,877.0,3781.0,66.0
488,Deer Run,Cherokee,3035.0,511.0,764.0,452.0,1.0,1728.0,169.0,223.0,102.0,0.0,494.0,2222.0,73.2
486,Clayton,Cherokee,4906.0,603.0,1398.0,565.0,1.0,2567.0,217.0,495.0,223.0,0.0,935.0,3502.0,71.4
501,Oak Grove,Cherokee,3749.0,521.0,880.0,501.0,0.0,1902.0,169.0,274.0,151.0,0.0,594.0,2496.0,66.6
483,Bridgemill,Cherokee,5113.0,535.0,1661.0,757.0,0.0,2953.0,166.0,549.0,234.0,0.0,949.0,3902.0,76.3
1600,4A,Clarke,2072.0,196.0,514.0,316.0,0.0,1026.0,46.0,115.0,79.0,1.0,241.0,1267.0,61.1
1607,6B,Clarke,3865.0,293.0,866.0,848.0,1.0,2008.0,102.0,272.0,219.0,0.0,593.0,2601.0,67.3
1606,6A,Clarke,3780.0,290.0,872.0,704.0,3.0,1869.0,99.0,330.0,234.0,1.0,664.0,2533.0,67.0
1605,5D,Clarke,3087.0,297.0,627.0,433.0,5.0,1362.0,98.0,210.0,118.0,0.0,426.0,1788.0,57.9
1604,5C,Clarke,2053.0,145.0,712.0,434.0,1.0,1292.0,38.0,120.0,59.0,0.0,217.0,1509.0,73.5
1603,5B,Clarke,3030.0,273.0,684.0,613.0,0.0,1570.0,89.0,208.0,188.0,1.0,486.0,2056.0,67.9
1602,5A,Clarke,3007.0,211.0,926.0,645.0,1.0,1783.0,71.0,229.0,126.0,0.0,426.0,2209.0,73.5
1601,4B,Clarke,4096.0,356.0,1154.0,637.0,1.0,2148.0,108.0,246.0,121.0,1.0,476.0,2624.0,64.1
1599,3B,Clarke,4122.0,292.0,997.0,507.0,3.0,1799.0,86.0,175.0,102.0,1.0,364.0,2163.0,52.5
1598,3A,Clarke,2938.0,236.0,525.0,357.0,4.0,1122.0,61.0,130.0,111.0,1.0,303.0,1425.0,48.5
1597,2B,Clarke,5136.0,396.0,967.0,593.0,2.0,1958.0,127.0,256.0,172.0,3.0,558.0,2516.0,49.0
1596,2A,Clarke,4341.0,447.0,650.0,562.0,0.0,1659.0,135.0,211.0,196.0,1.0,543.0,2202.0,50.7
1595,1D,Clarke,2830.0,243.0,678.0,818.0,0.0,1739.0,88.0,212.0,171.0,0.0,471.0,2210.0,78.1
