,Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,calc_participation
1183,St Peter,Muscogee,3265.0,387.0,881.0,505.0,1.0,1774.0,97.0,216.0,63.0,0.0,376.0,2150.0,65.8
1181,St John/Belvedere,Muscogee,5341.0,205.0,1304.0,934.0,2.0,2445.0,91.0,440.0,236.0,0.0,767.0,3212.0,60.1
1180,Carver/Mack,Muscogee,4374.0,190.0,843.0,646.0,0.0,1679.0,76.0,297.0,184.0,0.0,557.0,2236.0,51.1
1197,St Andrews/Midland,Muscogee,7959.0,721.0,2346.0,1320.0,0.0,4387.0,207.0,544.0,205.0,0.0,956.0,5343.0,67.1
1198,Salvation Army,Muscogee,3192.0,322.0,857.0,460.0,0.0,1639.0,89.0,236.0,84.0,0.0,409.0,2048.0,64.2
1199,First African,Muscogee,1955.0,105.0,342.0,258.0,6.0,711.0,51.0,60.0,52.0,0.0,163.0,874.0,44.7
1179,Wynnton/Britt,Muscogee,5289.0,315.0,1153.0,729.0,0.0,2197.0,124.0,316.0,163.0,0.0,603.0,2800.0,52.9
1200,Epworth UMC,Muscogee,4512.0,416.0,913.0,542.0,1.0,1872.0,113.0,256.0,129.0,0.0,498.0,2370.0,52.5
1201,Marianna Gallops,Muscogee,3095.0,237.0,495.0,309.0,5.0,1046.0,59.0,141.0,73.0,0.0,273.0,1319.0,42.6
1202,Edgewood Baptist,Muscogee,3235.0,258.0,778.0,449.0,5.0,1490.0,73.0,254.0,88.0,0.0,415.0,1905.0,58.9
1203,Psalmond/Mathews,Muscogee,7331.0,495.0,2575.0,1319.0,1.0,4390.0,127.0,590.0,212.0,0.0,929.0,5319.0,72.6
1182,Britt David,Muscogee,2747.0,332.0,666.0,337.0,0.0,1335.0,94.0,193.0,60.0,0.0,347.0,1682.0,61.2
1194,Gentian/Reese,Muscogee,5612.0,506.0,1447.0,802.0,0.0,2755.0,141.0,351.0,139.0,0.0,631.0,3386.0,60.3
1094,Almon,Newton,5009.0,587.0,1158.0,883.0,1.0,2629.0,192.0,320.0,201.0,1.0,714.0,3343.0,66.7
1113,Hub,Newton,2374.0,711.0,414.0,346.0,0.0,1471.0,212.0,110.0,54.0,1.0,377.0,1848.0,77.8
1092,City Pond,Newton,1833.0,263.0,209.0,261.0,0.0,733.0,80.0,98.0,70.0,0.0,248.0,981.0,53.5
1095,Alcovy,Newton,4620.0,638.0,1084.0,811.0,3.0,2536.0,232.0,318.0,155.0,0.0,705.0,3241.0,70.2
1093,Town,Newton,4378.0,507.0,601.0,688.0,0.0,1796.0,196.0,220.0,198.0,0.0,614.0,2410.0,55.0
1112,Crowell,Newton,4977.0,498.0,1107.0,742.0,2.0,2349.0,163.0,335.0,179.0,0.0,677.0,3026.0,60.8
1110,Stansells,Newton,4969.0,532.0,1082.0,742.0,0.0,2356.0,193.0,308.0,198.0,0.0,699.0,3055.0,61.5
1097,Brewers,Newton,3538.0,946.0,500.0,409.0,4.0,1859.0,311.0,157.0,86.0,0.0,554.0,2413.0,68.2
1111,Fairview,Newton,2953.0,329.0,568.0,434.0,1.0,1332.0,124.0,178.0,99.0,1.0,402.0,1734.0,58.7
1109,Buck Creek,Newton,4839.0,706.0,910.0,742.0,1.0,2359.0,207.0,311.0,210.0,1.0,729.0,3088.0,63.8
1108,Rocky Plains,Newton,3658.0,651.0,685.0,451.0,2.0,1789.0,182.0,230.0,113.0,0.0,525.0,2314.0,63.3
1107,Oxford,Newton,2418.0,510.0,419.0,422.0,1.0,1352.0,164.0,105.0,103.0,0.0,372.0,1724.0,71.3
1106,Newborn,Newton,784.0,326.0,58.0,73.0,0.0,457.0,108.0,10.0,15.0,0.0,133.0,590.0,75.3
1105,Mansfield,Newton,1524.0,612.0,136.0,155.0,0.0,903.0,183.0,51.0,33.0,0.0,267.0,1170.0,76.8
1104,Leguinn,Newton,2177.0,626.0,301.0,288.0,2.0,1217.0,195.0,86.0,68.0,1.0,350.0,1567.0,72.0
1103,Beaverdam,Newton,5428.0,594.0,1220.0,838.0,2.0,2654.0,184.0,397.0,208.0,0.0,789.0,3443.0,63.4
1102,Gum Creek,Newton,4135.0,814.0,901.0,724.0,1.0,2440.0,247.0,249.0,128.0,0.0,624.0,3064.0,74.1
1101,Downs,Newton,6215.0,869.0,1399.0,900.0,1.0,3169.0,342.0,463.0,222.0,0.0,1027.0,4196.0,67.5
1100,Livingston,Newton,4593.0,540.0,909.0,685.0,4.0,2138.0,208.0,301.0,194.0,0.0,703.0,2841.0,61.9
1099,Cedar Shoals,Newton,2838.0,483.0,452.0,367.0,1.0,1303.0,135.0,115.0,103.0,0.0,353.0,1656.0,58.4
1096,Covington Mills,Newton,3111.0,449.0,583.0,481.0,0.0,1513.0,176.0,164.0,104.0,0.0,444.0,1957.0,62.9
1098,Brick Store,Newton,2623.0,701.0,480.0,399.0,0.0,1580.0,183.0,126.0,62.0,0.0,371.0,1951.0,74.4
1306,Dark Corner,Oconee,3541.0,401.0,1579.0,460.0,1.0,2441.0,65.0,298.0,60.0,0.0,423.0,2864.0,80.9
1299,City Hall,Oconee,3910.0,295.0,1766.0,623.0,0.0,2684.0,55.0,274.0,94.0,0.0,423.0,3107.0,79.5
1300,Colham Ferry,Oconee,1847.0,183.0,826.0,297.0,0.0,1306.0,33.0,167.0,37.0,0.0,237.0,1543.0,83.5
1301,Antioch,Oconee,1397.0,199.0,533.0,200.0,0.0,932.0,45.0,88.0,29.0,0.0,162.0,1094.0,78.3
1302,Farmington,Oconee,737.0,129.0,248.0,85.0,0.0,462.0,31.0,48.0,14.0,0.0,93.0,555.0,75.3
1303,Bishop,Oconee,1938.0,211.0,829.0,271.0,2.0,1313.0,38.0,155.0,42.0,0.0,235.0,1548.0,79.9
1310,Civic Center,Oconee,4396.0,296.0,1926.0,762.0,0.0,2984.0,57.0,317.0,119.0,0.0,493.0,3477.0,79.1
1309,East Oconee,Oconee,2647.0,150.0,1135.0,450.0,0.0,1735.0,38.0,170.0,78.0,0.0,286.0,2021.0,76.4
1308,Marswood Hall,Oconee,4091.0,283.0,1722.0,897.0,0.0,2902.0,50.0,306.0,94.0,0.0,450.0,3352.0,81.9
1307,Bogart,Oconee,2384.0,310.0,895.0,322.0,0.0,1527.0,61.0,157.0,53.0,0.0,271.0,1798.0,75.4
1304,High Shoals,Oconee,1939.0,200.0,897.0,244.0,0.0,1341.0,39.0,184.0,32.0,0.0,255.0,1596.0,82.3
1305,North Oconee,Oconee,1244.0,152.0,558.0,180.0,0.0,890.0,28.0,83.0,18.0,0.0,129.0,1019.0,81.9
2038,Beaverdam,Oglethorpe,3509.0,463.0,1107.0,484.0,0.0,2054.0,116.0,243.0,68.0,0.0,427.0,2481.0,70.7
2039,Crawford,Oglethorpe,3044.0,295.0,999.0,376.0,0.0,1670.0,78.0,232.0,78.0,0.0,388.0,2058.0,67.6
2040,Lexington,Oglethorpe,4291.0,351.0,1494.0,570.0,3.0,2418.0,99.0,397.0,124.0,0.0,620.0,3038.0,70.8
1700,Crossroads Library,Paulding,3662.0,342.0,1534.0,652.0,0.0,2528.0,58.0,301.0,74.0,1.0,434.0,2962.0,80.9
1699,Burnt Hickory Park,Paulding,6242.0,543.0,2517.0,727.0,5.0,3792.0,163.0,623.0,134.0,0.0,920.0,4712.0,75.5
1714,Paulding County Airport,Paulding,4132.0,514.0,1263.0,458.0,4.0,2239.0,127.0,342.0,83.0,0.0,552.0,2791.0,67.5
1710,Nebo Elem School,Paulding,10070.0,1082.0,3276.0,1127.0,8.0,5493.0,271.0,796.0,268.0,0.0,1335.0,6828.0,67.8
1713,Beulahland Baptist Church,Paulding,2547.0,313.0,824.0,260.0,3.0,1400.0,94.0,222.0,45.0,0.0,361.0,1761.0,69.1
1705,Watson Govt Cmplx,Paulding,10774.0,817.0,3263.0,1436.0,8.0,5524.0,205.0,911.0,294.0,2.0,1412.0,6936.0,64.4
1715,Picketts Mill Baptist Church,Paulding,2748.0,312.0,1032.0,434.0,1.0,1779.0,58.0,178.0,81.0,0.0,317.0,2096.0,76.3
1701,Shelton Elementary,Paulding,5095.0,507.0,1893.0,736.0,3.0,3139.0,109.0,431.0,108.0,1.0,649.0,3788.0,74.3
1702,Russom Elementary,Paulding,8243.0,715.0,3013.0,1599.0,4.0,5331.0,173.0,649.0,243.0,3.0,1068.0,6399.0,77.6
1703,Paulding Sr Center,Paulding,5972.0,568.0,2122.0,782.0,3.0,3475.0,130.0,502.0,117.0,3.0,752.0,4227.0,70.8
1716,Taylor Farm Park,Paulding,2761.0,213.0,892.0,410.0,0.0,1515.0,61.0,257.0,67.0,0.0,385.0,1900.0,68.8
1706,West Ridge Church,Paulding,11546.0,1068.0,3930.0,1786.0,3.0,6787.0,256.0,879.0,288.0,2.0,1425.0,8212.0,71.1
1717,Dobbins Middle School,Paulding,8081.0,573.0,2777.0,1156.0,3.0,4509.0,174.0,734.0,259.0,1.0,1168.0,5677.0,70.3
1707,Events Place,Paulding,4923.0,377.0,1484.0,838.0,3.0,2702.0,94.0,377.0,140.0,1.0,612.0,3314.0,67.3
1708,Poplar Sprgs Bapt Church,Paulding,4825.0,390.0,1467.0,649.0,0.0,2506.0,110.0,418.0,158.0,0.0,686.0,3192.0,66.2
1704,Legacy Bapt Church,Paulding,4443.0,374.0,1272.0,703.0,2.0,2351.0,73.0,363.0,142.0,3.0,581.0,2932.0,66.0
1709,D Wright Innovation Ctr,Paulding,7137.0,580.0,2532.0,766.0,3.0,3881.0,143.0,650.0,180.0,0.0,973.0,4854.0,68.0
1711,White Oak Park,Paulding,5833.0,583.0,1844.0,741.0,5.0,3173.0,123.0,469.0,136.0,4.0,732.0,3905.0,66.9
1712,Mulberry Rock Park,Paulding,5911.0,615.0,2054.0,670.0,4.0,3343.0,179.0,544.0,123.0,1.0,847.0,4190.0,70.9
2610,Byron 2,Peach,5028.0,283.0,1948.0,558.0,3.0,2792.0,76.0,550.0,124.0,1.0,751.0,3543.0,70.5
2611,Claude,Peach,908.0,160.0,277.0,68.0,1.0,506.0,46.0,79.0,16.0,0.0,141.0,647.0,71.3
2612,Fort Valley 1,Peach,2669.0,192.0,773.0,283.0,0.0,1248.0,69.0,255.0,82.0,1.0,407.0,1655.0,62.0
2609,Byron 1,Peach,2636.0,188.0,1122.0,221.0,1.0,1532.0,42.0,299.0,54.0,1.0,396.0,1928.0,73.1
2614,Fort Valley 3,Peach,2720.0,179.0,684.0,394.0,1.0,1258.0,58.0,183.0,88.0,1.0,330.0,1588.0,58.4
2613,Fort Valley 2,Peach,2670.0,175.0,685.0,261.0,1.0,1122.0,71.0,254.0,77.0,0.0,402.0,1524.0,57.1
2615,Powersville,Peach,1365.0,139.0,481.0,149.0,3.0,772.0,37.0,141.0,19.0,1.0,198.0,970.0,71.1
2617,Sharptop,Pickens,2616.0,536.0,655.0,469.0,0.0,1660.0,116.0,145.0,47.0,0.0,308.0,1968.0,75.2
2627,Tate,Pickens,2651.0,532.0,651.0,227.0,1.0,1411.0,155.0,185.0,32.0,0.0,372.0,1783.0,67.3
2626,Jasper,Pickens,2517.0,397.0,563.0,212.0,0.0,1172.0,112.0,148.0,43.0,1.0,304.0,1476.0,58.6
2625,Talking Rock,Pickens,1781.0,361.0,396.0,143.0,3.0,903.0,110.0,117.0,28.0,0.0,255.0,1158.0,65.0
2618,Appalachian,Pickens,1933.0,344.0,502.0,203.0,0.0,1049.0,89.0,162.0,23.0,0.0,274.0,1323.0,68.4
2624,Nelson,Pickens,1474.0,351.0,310.0,122.0,0.0,783.0,87.0,79.0,19.0,0.0,185.0,968.0,65.7
2623,Ludville,Pickens,721.0,260.0,74.0,32.0,0.0,366.0,57.0,28.0,8.0,0.0,93.0,459.0,63.7
2619,Refuge,Pickens,2490.0,455.0,665.0,209.0,0.0,1329.0,124.0,165.0,33.0,0.0,322.0,1651.0,66.3
2620,Hill,Pickens,2042.0,446.0,500.0,217.0,2.0,1165.0,116.0,141.0,21.0,0.0,278.0,1443.0,70.7
2616,Yellow Creek,Pickens,3571.0,688.0,949.0,506.0,0.0,2143.0,175.0,176.0,41.0,0.0,392.0,2535.0,71.0
2622,Jerusalem,Pickens,1145.0,377.0,166.0,66.0,0.0,609.0,117.0,43.0,22.0,0.0,182.0,791.0,69.1
2621,Hinton,Pickens,825.0,251.0,119.0,37.0,0.0,407.0,72.0,39.0,5.0,0.0,116.0,523.0,63.4
736,Hacklebarney-Cason,Pierce,3524.0,221.0,1242.0,277.0,0.0,1740.0,55.0,337.0,65.0,0.0,457.0,2197.0,62.3
737,Blackshear,Pierce,3207.0,255.0,1140.0,220.0,0.0,1615.0,46.0,307.0,58.0,0.0,411.0,2026.0,63.2
738,St Johns-Blackshear,Pierce,1611.0,115.0,659.0,128.0,0.0,902.0,28.0,172.0,30.0,0.0,230.0,1132.0,70.3
739,Otter Creek,Pierce,1397.0,163.0,500.0,112.0,0.0,775.0,31.0,123.0,22.0,0.0,176.0,951.0,68.1
741,Mershon,Pierce,478.0,29.0,188.0,42.0,0.0,259.0,10.0,53.0,9.0,0.0,72.0,331.0,69.2
743,Sunset-Sweat,Pierce,271.0,23.0,103.0,24.0,0.0,150.0,4.0,38.0,4.0,0.0,46.0,196.0,72.3
740,Patterson,Pierce,1311.0,159.0,435.0,93.0,0.0,687.0,40.0,121.0,15.0,0.0,176.0,863.0,65.8
742,Alabaha,Pierce,918.0,65.0,369.0,52.0,0.0,486.0,13.0,88.0,15.0,0.0,116.0,602.0,65.6
58,Zebulon,Pike,0.0,197.0,863.0,212.0,0.0,1272.0,48.0,201.0,54.0,0.0,303.0,1575.0,
57,Williamson,Pike,0.0,258.0,718.0,137.0,0.0,1113.0,53.0,154.0,28.0,0.0,235.0,1348.0,
56,Lifsey Springs,Pike,0.0,175.0,400.0,103.0,0.0,678.0,49.0,96.0,21.0,0.0,166.0,844.0,
55,Second District,Pike,0.0,318.0,1014.0,235.0,1.0,1568.0,69.0,275.0,38.0,0.0,382.0,1950.0,
54,Molena,Pike,0.0,286.0,465.0,118.0,2.0,871.0,103.0,111.0,21.0,1.0,236.0,1107.0,
53,Meansville,Pike,0.0,243.0,454.0,88.0,0.0,785.0,55.0,127.0,9.0,0.0,191.0,976.0,
52,Hollonville,Pike,0.0,279.0,632.0,146.0,0.0,1057.0,60.0,179.0,24.0,0.0,263.0,1320.0,
51,Concord,Pike,0.0,264.0,493.0,128.0,1.0,886.0,56.0,102.0,23.0,0.0,181.0,1067.0,
2590,Blooming Grove,Polk,1659.0,232.0,450.0,112.0,3.0,797.0,69.0,177.0,33.0,0.0,279.0,1076.0,64.9
2589,Aragon,Polk,3224.0,401.0,1062.0,243.0,3.0,1709.0,127.0,293.0,54.0,0.0,474.0,2183.0,67.7
2592,Fish Creek,Polk,2566.0,309.0,869.0,216.0,1.0,1395.0,106.0,250.0,35.0,0.0,391.0,1786.0,69.6
2591,Cedartown,Polk,6205.0,513.0,1855.0,723.0,4.0,3095.0,155.0,479.0,142.0,4.0,780.0,3875.0,62.4
2593,Lake Creek,Polk,2828.0,337.0,1111.0,212.0,0.0,1660.0,91.0,293.0,37.0,0.0,421.0,2081.0,73.6
2595,Youngs Grove,Polk,1961.0,278.0,643.0,175.0,1.0,1097.0,68.0,172.0,28.0,0.0,268.0,1365.0,69.6
2594,Rockmart,Polk,5746.0,503.0,2159.0,467.0,4.0,3133.0,120.0,625.0,106.0,0.0,851.0,3984.0,69.3
1114,Courthouse Annex,Pulaski,5687.0,347.0,2042.0,456.0,0.0,2845.0,104.0,582.0,135.0,1.0,822.0,3667.0,64.5
1860,101,Putnam,3264.0,225.0,956.0,426.0,0.0,1607.0,67.0,294.0,125.0,0.0,486.0,2093.0,64.1
1861,104,Putnam,3380.0,223.0,954.0,494.0,0.0,1671.0,73.0,322.0,142.0,0.0,537.0,2208.0,65.3
1862,105,Putnam,3734.0,379.0,1325.0,715.0,0.0,2419.0,77.0,302.0,141.0,0.0,520.0,2939.0,78.7
1863,106,Putnam,1332.0,246.0,361.0,167.0,0.0,774.0,62.0,105.0,37.0,0.0,204.0,978.0,73.4
1864,107,Putnam,4293.0,483.0,1313.0,708.0,0.0,2504.0,123.0,341.0,117.0,0.0,581.0,3085.0,71.9
805,Georgetown,Quitman,1454.0,170.0,320.0,131.0,1.0,622.0,92.0,162.0,56.0,0.0,310.0,932.0,64.1
806,Morris,Quitman,93.0,22.0,9.0,9.0,0.0,40.0,14.0,3.0,4.0,0.0,21.0,61.0,65.6
2124,Rabun County,Rabun,13072.0,1042.0,4311.0,2112.0,0.0,7465.0,280.0,879.0,327.0,0.0,1486.0,8951.0,68.5
1680,Springvale,Randolph,253.0,31.0,67.0,23.0,0.0,121.0,13.0,17.0,21.0,0.0,51.0,172.0,68.0
1679,Cuthbert,Randolph,323.0,40.0,95.0,27.0,1.0,163.0,10.0,39.0,19.0,0.0,68.0,231.0,71.5
1675,Coleman,Randolph,229.0,48.0,64.0,23.0,1.0,136.0,5.0,16.0,7.0,0.0,28.0,164.0,71.6
1676,Shellman,Randolph,929.0,181.0,171.0,116.0,1.0,469.0,76.0,64.0,32.0,0.0,172.0,641.0,69.0
1678,Cuthbert-Courthouse,Randolph,2253.0,138.0,714.0,263.0,0.0,1115.0,51.0,186.0,63.0,0.0,300.0,1415.0,62.8
1677,Benevolence,Randolph,354.0,55.0,83.0,22.0,0.0,160.0,24.0,38.0,12.0,0.0,74.0,234.0,66.1
879,502,Richmond,4138.0,405.0,757.0,716.0,6.0,1884.0,137.0,255.0,188.0,2.0,582.0,2466.0,59.6
858,203,Richmond,991.0,98.0,131.0,152.0,2.0,383.0,37.0,34.0,39.0,1.0,111.0,494.0,49.8
869,307,Richmond,1642.0,206.0,449.0,347.0,0.0,1002.0,33.0,76.0,26.0,0.0,135.0,1137.0,69.2
870,308,Richmond,622.0,81.0,142.0,94.0,1.0,318.0,12.0,32.0,11.0,0.0,55.0,373.0,60.0
880,503,Richmond,4021.0,334.0,774.0,650.0,4.0,1762.0,112.0,274.0,183.0,0.0,569.0,2331.0,58.0
872,310,Richmond,5163.0,509.0,1399.0,909.0,3.0,2820.0,129.0,311.0,187.0,0.0,627.0,3447.0,66.8
873,401,Richmond,2093.0,193.0,561.0,416.0,0.0,1170.0,65.0,171.0,84.0,0.0,320.0,1490.0,71.2
874,402,Richmond,3311.0,375.0,451.0,441.0,3.0,1270.0,119.0,141.0,115.0,1.0,376.0,1646.0,49.7
875,404,Richmond,1748.0,205.0,378.0,294.0,3.0,880.0,64.0,121.0,83.0,1.0,269.0,1149.0,65.7
878,501,Richmond,3549.0,289.0,623.0,608.0,1.0,1521.0,130.0,189.0,206.0,3.0,528.0,2049.0,57.7
871,309,Richmond,3340.0,310.0,974.0,669.0,2.0,1955.0,76.0,242.0,133.0,1.0,452.0,2407.0,72.1
885,601,Richmond,3988.0,359.0,801.0,499.0,11.0,1670.0,117.0,226.0,145.0,2.0,490.0,2160.0,54.2
882,506,Richmond,416.0,38.0,83.0,46.0,0.0,167.0,15.0,32.0,8.0,1.0,56.0,223.0,53.6
860,207,Richmond,2705.0,275.0,346.0,330.0,6.0,957.0,87.0,113.0,99.0,2.0,301.0,1258.0,46.5
886,603,Richmond,3570.0,517.0,657.0,521.0,1.0,1696.0,150.0,180.0,124.0,1.0,455.0,2151.0,60.3
861,208,Richmond,2651.0,265.0,405.0,352.0,2.0,1024.0,108.0,148.0,83.0,2.0,341.0,1365.0,51.5
862,210,Richmond,1507.0,149.0,269.0,319.0,2.0,739.0,37.0,92.0,61.0,2.0,192.0,931.0,61.8
863,301,Richmond,2409.0,374.0,698.0,490.0,1.0,1563.0,71.0,137.0,55.0,1.0,264.0,1827.0,75.8
864,302,Richmond,1032.0,121.0,211.0,131.0,0.0,463.0,47.0,59.0,27.0,0.0,133.0,596.0,57.8
881,504,Richmond,2339.0,294.0,368.0,281.0,4.0,947.0,93.0,99.0,71.0,1.0,264.0,1211.0,51.8
887,604,Richmond,1811.0,247.0,314.0,243.0,0.0,804.0,92.0,72.0,49.0,0.0,213.0,1017.0,56.2
867,305,Richmond,428.0,50.0,170.0,107.0,0.0,327.0,2.0,20.0,19.0,1.0,42.0,369.0,86.2
895,706,Richmond,3315.0,300.0,1062.0,620.0,1.0,1983.0,59.0,219.0,96.0,0.0,374.0,2357.0,71.1
868,306,Richmond,3934.0,378.0,969.0,692.0,3.0,2042.0,102.0,209.0,121.0,0.0,432.0,2474.0,62.9
859,204,Richmond,1578.0,232.0,370.0,258.0,2.0,862.0,54.0,72.0,50.0,1.0,177.0,1039.0,65.8
884,509,Richmond,2172.0,185.0,493.0,375.0,3.0,1056.0,70.0,181.0,103.0,2.0,356.0,1412.0,65.0
883,507,Richmond,968.0,132.0,204.0,142.0,0.0,478.0,46.0,59.0,24.0,0.0,129.0,607.0,62.7
865,303,Richmond,1417.0,157.0,492.0,282.0,1.0,932.0,38.0,82.0,32.0,0.0,152.0,1084.0,76.5
866,304,Richmond,365.0,58.0,98.0,80.0,0.0,236.0,7.0,14.0,10.0,0.0,31.0,267.0,73.2
894,705,Richmond,2276.0,273.0,617.0,471.0,2.0,1363.0,56.0,124.0,56.0,0.0,236.0,1599.0,70.3
848,106,Richmond,1182.0,130.0,121.0,112.0,0.0,363.0,49.0,31.0,32.0,1.0,113.0,476.0,40.3
846,104,Richmond,2976.0,312.0,399.0,435.0,3.0,1149.0,135.0,156.0,141.0,2.0,434.0,1583.0,53.2
845,103,Richmond,1428.0,131.0,218.0,206.0,2.0,557.0,33.0,77.0,71.0,0.0,181.0,738.0,51.7
844,102,Richmond,1278.0,126.0,162.0,165.0,2.0,455.0,56.0,52.0,52.0,0.0,160.0,615.0,48.1
890,608,Richmond,1472.0,234.0,306.0,188.0,1.0,729.0,89.0,104.0,61.0,0.0,254.0,983.0,66.8
891,701,Richmond,2403.0,307.0,683.0,471.0,2.0,1463.0,86.0,130.0,61.0,0.0,277.0,1740.0,72.4
910,810,Richmond,425.0,45.0,121.0,68.0,0.0,234.0,22.0,37.0,12.0,0.0,71.0,305.0,71.8
909,809,Richmond,879.0,72.0,237.0,155.0,2.0,466.0,15.0,88.0,47.0,0.0,150.0,616.0,70.1
908,808,Richmond,2366.0,333.0,571.0,385.0,1.0,1290.0,120.0,157.0,73.0,0.0,350.0,1640.0,69.3
907,807,Richmond,1578.0,150.0,300.0,221.0,0.0,671.0,57.0,99.0,64.0,1.0,221.0,892.0,56.5
906,806,Richmond,1212.0,198.0,248.0,154.0,1.0,601.0,68.0,78.0,43.0,0.0,189.0,790.0,65.2
905,805,Richmond,798.0,106.0,190.0,112.0,1.0,409.0,23.0,73.0,26.0,0.0,122.0,531.0,66.5
904,804H,Richmond,2863.0,418.0,629.0,410.0,4.0,1461.0,120.0,168.0,115.0,1.0,404.0,1865.0,65.1
903,804,Richmond,2096.0,268.0,509.0,281.0,0.0,1058.0,69.0,142.0,67.0,1.0,279.0,1337.0,63.8
902,803,Richmond,252.0,30.0,33.0,24.0,0.0,87.0,4.0,11.0,4.0,1.0,20.0,107.0,42.5
901,802,Richmond,3251.0,624.0,482.0,389.0,3.0,1498.0,213.0,166.0,126.0,1.0,506.0,2004.0,61.6
900,801B,Richmond,523.0,167.0,38.0,55.0,0.0,260.0,52.0,7.0,24.0,0.0,83.0,343.0,65.6
899,801,Richmond,523.0,135.0,48.0,70.0,1.0,254.0,57.0,18.0,16.0,0.0,91.0,345.0,66.0
892,702,Richmond,1943.0,313.0,503.0,292.0,0.0,1108.0,80.0,102.0,41.0,0.0,223.0,1331.0,68.5
893,703,Richmond,4644.0,571.0,1102.0,628.0,2.0,2303.0,123.0,229.0,109.0,3.0,464.0,2767.0,59.6
898,709,Richmond,576.0,57.0,147.0,109.0,0.0,313.0,15.0,38.0,28.0,0.0,81.0,394.0,68.4
897,708,Richmond,305.0,22.0,119.0,44.0,1.0,186.0,3.0,27.0,4.0,0.0,34.0,220.0,72.1
843,101,Richmond,896.0,136.0,227.0,163.0,2.0,528.0,43.0,36.0,16.0,1.0,96.0,624.0,69.6
896,707,Richmond,2122.0,297.0,529.0,261.0,3.0,1090.0,70.0,116.0,47.0,0.0,233.0,1323.0,62.3
847,105,Richmond,832.0,93.0,190.0,131.0,1.0,415.0,24.0,41.0,30.0,0.0,95.0,510.0,61.3
849,107,Richmond,1800.0,233.0,405.0,335.0,1.0,974.0,64.0,101.0,70.0,0.0,235.0,1209.0,67.2
877,406,Richmond,3221.0,303.0,856.0,680.0,1.0,1840.0,76.0,221.0,147.0,2.0,446.0,2286.0,71.0
889,607,Richmond,1812.0,145.0,421.0,322.0,1.0,889.0,66.0,139.0,106.0,0.0,311.0,1200.0,66.2
851,109,Richmond,1052.0,101.0,221.0,153.0,0.0,475.0,28.0,63.0,47.0,1.0,139.0,614.0,58.4
852,111,Richmond,1578.0,178.0,255.0,244.0,1.0,678.0,43.0,72.0,55.0,0.0,170.0,848.0,53.7
853,112,Richmond,882.0,53.0,158.0,201.0,1.0,413.0,9.0,42.0,36.0,1.0,88.0,501.0,56.8
854,114,Richmond,856.0,85.0,101.0,113.0,1.0,300.0,43.0,48.0,31.0,0.0,122.0,422.0,49.3
855,201,Richmond,581.0,187.0,182.0,182.0,2.0,553.0,63.0,84.0,44.0,2.0,193.0,746.0,128.4
856,115,Richmond,1332.0,62.0,64.0,65.0,0.0,191.0,28.0,20.0,11.0,0.0,59.0,250.0,18.8
857,202,Richmond,4492.0,503.0,713.0,538.0,4.0,1758.0,173.0,260.0,172.0,4.0,609.0,2367.0,52.7
888,605,Richmond,3880.0,405.0,673.0,553.0,2.0,1633.0,137.0,249.0,152.0,0.0,538.0,2171.0,56.0
876,405,Richmond,4424.0,286.0,1192.0,900.0,3.0,2381.0,103.0,356.0,255.0,0.0,714.0,3095.0,70.0
850,108,Richmond,517.0,60.0,88.0,92.0,0.0,240.0,16.0,25.0,25.0,0.0,66.0,306.0,59.2
1206,CO,Rockdale,3862.0,275.0,893.0,444.0,4.0,1616.0,104.0,250.0,96.0,0.0,450.0,2066.0,53.5
1207,FI,Rockdale,6328.0,329.0,1954.0,1011.0,0.0,3294.0,110.0,511.0,226.0,0.0,847.0,4141.0,65.4
1208,FS,Rockdale,4038.0,217.0,1209.0,695.0,0.0,2121.0,72.0,345.0,119.0,0.0,536.0,2657.0,65.8
1212,LO,Rockdale,3943.0,414.0,1217.0,685.0,1.0,2317.0,135.0,333.0,115.0,0.0,583.0,2900.0,73.5
1205,BT,Rockdale,4007.0,451.0,1008.0,556.0,1.0,2016.0,133.0,304.0,109.0,4.0,550.0,2566.0,64.0
1210,HI,Rockdale,3515.0,205.0,1064.0,534.0,0.0,1803.0,69.0,349.0,98.0,0.0,516.0,2319.0,66.0
1209,HC,Rockdale,2411.0,187.0,755.0,370.0,0.0,1312.0,67.0,213.0,77.0,0.0,357.0,1669.0,69.2
1204,BA,Rockdale,4803.0,364.0,1574.0,756.0,0.0,2694.0,109.0,436.0,144.0,1.0,690.0,3384.0,70.5
1218,SP,Rockdale,4781.0,284.0,1593.0,703.0,1.0,2581.0,75.0,439.0,140.0,1.0,655.0,3236.0,67.7
1214,MI,Rockdale,4226.0,253.0,1169.0,573.0,2.0,1997.0,94.0,322.0,101.0,2.0,519.0,2516.0,59.5
1215,OT,Rockdale,6135.0,345.0,1621.0,803.0,3.0,2772.0,106.0,442.0,190.0,1.0,739.0,3511.0,57.2
1216,RO,Rockdale,4633.0,282.0,1470.0,687.0,1.0,2440.0,96.0,370.0,146.0,0.0,612.0,3052.0,65.9
