,Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,calc_participation
726,404,Richmond,1748.0,207.0,390.0,298.0,2.0,897.0,64.0,109.0,84.0,2.0,259.0,1156.0,66.1
717,304,Richmond,365.0,51.0,75.0,60.0,0.0,186.0,15.0,35.0,29.0,0.0,79.0,265.0,72.6
728,406,Richmond,3221.0,309.0,842.0,633.0,3.0,1787.0,69.0,241.0,203.0,1.0,514.0,2301.0,71.4
729,501,Richmond,3549.0,336.0,618.0,614.0,2.0,1570.0,85.0,192.0,206.0,2.0,485.0,2055.0,57.9
730,502,Richmond,4138.0,432.0,778.0,665.0,7.0,1882.0,111.0,241.0,241.0,1.0,594.0,2476.0,59.8
731,503,Richmond,4021.0,352.0,818.0,609.0,5.0,1784.0,97.0,239.0,224.0,0.0,560.0,2344.0,58.3
732,504,Richmond,2339.0,297.0,358.0,261.0,4.0,920.0,89.0,103.0,92.0,0.0,284.0,1204.0,51.5
733,506,Richmond,416.0,42.0,79.0,40.0,2.0,163.0,12.0,36.0,12.0,0.0,60.0,223.0,53.6
734,507,Richmond,968.0,136.0,200.0,121.0,0.0,457.0,45.0,69.0,45.0,0.0,159.0,616.0,63.6
735,509,Richmond,2172.0,188.0,538.0,349.0,4.0,1079.0,69.0,135.0,130.0,1.0,335.0,1414.0,65.1
725,402,Richmond,3311.0,402.0,463.0,421.0,3.0,1289.0,99.0,135.0,134.0,1.0,369.0,1658.0,50.1
716,303,Richmond,1417.0,138.0,434.0,227.0,1.0,800.0,56.0,141.0,92.0,0.0,289.0,1089.0,76.9
712,208,Richmond,2651.0,297.0,432.0,333.0,3.0,1065.0,80.0,123.0,103.0,1.0,307.0,1372.0,51.8
714,301,Richmond,2409.0,325.0,644.0,413.0,1.0,1383.0,127.0,201.0,133.0,1.0,462.0,1845.0,76.6
694,101,Richmond,896.0,135.0,191.0,141.0,2.0,469.0,47.0,77.0,40.0,1.0,165.0,634.0,70.8
695,102,Richmond,1278.0,130.0,162.0,173.0,3.0,468.0,47.0,57.0,46.0,0.0,150.0,618.0,48.4
696,103,Richmond,1428.0,134.0,220.0,203.0,2.0,559.0,30.0,74.0,76.0,0.0,180.0,739.0,51.8
697,104,Richmond,2976.0,356.0,423.0,444.0,4.0,1227.0,94.0,132.0,140.0,1.0,367.0,1594.0,53.6
698,105,Richmond,832.0,102.0,196.0,127.0,1.0,426.0,15.0,37.0,38.0,0.0,90.0,516.0,62.0
700,107,Richmond,1800.0,229.0,370.0,301.0,1.0,901.0,68.0,133.0,103.0,0.0,304.0,1205.0,66.9
701,108,Richmond,517.0,57.0,97.0,89.0,0.0,243.0,18.0,18.0,31.0,0.0,67.0,310.0,60.0
702,109,Richmond,1052.0,92.0,211.0,146.0,0.0,449.0,37.0,75.0,52.0,1.0,165.0,614.0,58.4
703,111,Richmond,1578.0,179.0,249.0,209.0,1.0,638.0,45.0,80.0,93.0,0.0,218.0,856.0,54.2
704,112,Richmond,882.0,49.0,150.0,180.0,1.0,380.0,16.0,47.0,58.0,1.0,122.0,502.0,56.9
705,114,Richmond,856.0,97.0,105.0,107.0,1.0,310.0,33.0,43.0,36.0,0.0,112.0,422.0,49.3
706,201,Richmond,581.0,192.0,197.0,182.0,4.0,575.0,61.0,68.0,43.0,1.0,173.0,748.0,128.7
707,115,Richmond,1332.0,60.0,68.0,60.0,0.0,188.0,29.0,18.0,18.0,0.0,65.0,253.0,19.0
708,202,Richmond,4492.0,543.0,716.0,500.0,8.0,1767.0,139.0,263.0,217.0,0.0,619.0,2386.0,53.1
709,203,Richmond,991.0,121.0,135.0,149.0,1.0,406.0,18.0,33.0,39.0,2.0,92.0,498.0,50.3
710,204,Richmond,1578.0,216.0,315.0,221.0,1.0,753.0,70.0,125.0,90.0,2.0,287.0,1040.0,65.9
711,207,Richmond,2705.0,305.0,341.0,313.0,8.0,967.0,71.0,120.0,117.0,0.0,308.0,1275.0,47.1
736,601,Richmond,3988.0,376.0,793.0,441.0,12.0,1622.0,103.0,239.0,206.0,0.0,548.0,2170.0,54.4
713,210,Richmond,1507.0,149.0,274.0,285.0,3.0,711.0,38.0,86.0,92.0,1.0,217.0,928.0,61.6
715,302,Richmond,1032.0,139.0,209.0,118.0,0.0,466.0,29.0,62.0,39.0,0.0,130.0,596.0,57.8
737,603,Richmond,3570.0,516.0,647.0,467.0,0.0,1630.0,156.0,193.0,184.0,2.0,535.0,2165.0,60.6
699,106,Richmond,1182.0,137.0,113.0,108.0,1.0,359.0,43.0,37.0,36.0,0.0,116.0,475.0,40.2
739,605,Richmond,3880.0,414.0,671.0,496.0,2.0,1583.0,131.0,254.0,219.0,1.0,605.0,2188.0,56.4
738,604,Richmond,1811.0,258.0,315.0,215.0,0.0,788.0,81.0,72.0,78.0,0.0,231.0,1019.0,56.3
761,810,Richmond,425.0,41.0,111.0,53.0,0.0,205.0,24.0,45.0,28.0,0.0,97.0,302.0,71.1
760,809,Richmond,879.0,66.0,234.0,140.0,2.0,442.0,19.0,91.0,60.0,0.0,170.0,612.0,69.6
758,807,Richmond,1578.0,141.0,282.0,207.0,0.0,630.0,62.0,122.0,81.0,1.0,266.0,896.0,56.8
757,806,Richmond,1212.0,186.0,217.0,123.0,1.0,527.0,75.0,102.0,69.0,0.0,246.0,773.0,63.8
756,805,Richmond,798.0,89.0,183.0,100.0,1.0,373.0,35.0,79.0,38.0,0.0,152.0,525.0,65.8
755,804H,Richmond,2863.0,362.0,534.0,344.0,4.0,1244.0,163.0,245.0,180.0,1.0,589.0,1833.0,64.0
754,804,Richmond,2096.0,236.0,487.0,233.0,1.0,957.0,94.0,146.0,115.0,0.0,355.0,1312.0,62.6
753,803,Richmond,252.0,24.0,37.0,21.0,1.0,83.0,9.0,10.0,8.0,0.0,27.0,110.0,43.7
752,802,Richmond,3251.0,537.0,447.0,339.0,3.0,1326.0,282.0,205.0,174.0,0.0,661.0,1987.0,61.1
751,801B,Richmond,523.0,139.0,36.0,59.0,0.0,234.0,76.0,10.0,19.0,0.0,105.0,339.0,64.8
759,808,Richmond,2366.0,308.0,511.0,322.0,1.0,1142.0,141.0,214.0,136.0,0.0,491.0,1633.0,69.0
749,709,Richmond,576.0,47.0,134.0,95.0,0.0,276.0,26.0,49.0,44.0,0.0,119.0,395.0,68.6
748,708,Richmond,305.0,17.0,108.0,40.0,1.0,166.0,8.0,38.0,9.0,0.0,55.0,221.0,72.5
747,707,Richmond,2122.0,290.0,498.0,210.0,3.0,1001.0,83.0,156.0,95.0,0.0,334.0,1335.0,62.9
746,706,Richmond,3315.0,268.0,904.0,541.0,1.0,1714.0,88.0,376.0,175.0,0.0,639.0,2353.0,71.0
745,705,Richmond,2276.0,239.0,556.0,413.0,1.0,1209.0,87.0,183.0,125.0,1.0,396.0,1605.0,70.5
744,703,Richmond,4644.0,525.0,1043.0,543.0,3.0,2114.0,170.0,292.0,191.0,2.0,655.0,2769.0,59.6
743,702,Richmond,1943.0,285.0,439.0,226.0,0.0,950.0,104.0,165.0,110.0,0.0,379.0,1329.0,68.4
740,607,Richmond,1812.0,176.0,436.0,323.0,0.0,935.0,36.0,121.0,108.0,0.0,265.0,1200.0,66.2
742,701,Richmond,2403.0,302.0,590.0,405.0,2.0,1299.0,98.0,224.0,130.0,0.0,452.0,1751.0,72.9
741,608,Richmond,1472.0,221.0,304.0,157.0,1.0,683.0,102.0,108.0,92.0,0.0,302.0,985.0,66.9
750,801,Richmond,523.0,108.0,51.0,49.0,0.0,208.0,71.0,15.0,36.0,1.0,123.0,331.0,63.3
1166,Precinct 5,Seminole,1227.0,216.0,241.0,70.0,0.0,527.0,120.0,100.0,37.0,0.0,257.0,784.0,63.9
1165,Precinct 4,Seminole,1121.0,168.0,257.0,46.0,0.0,471.0,105.0,111.0,28.0,0.0,244.0,715.0,63.8
1164,Precinct 3,Seminole,1174.0,118.0,241.0,56.0,0.0,415.0,34.0,82.0,36.0,0.0,152.0,567.0,48.3
1162,Precinct 1,Seminole,1292.0,185.0,302.0,60.0,0.0,547.0,61.0,138.0,52.0,0.0,251.0,798.0,61.8
1163,Precinct 2,Seminole,1122.0,98.0,324.0,67.0,0.0,489.0,39.0,127.0,35.0,0.0,201.0,690.0,61.5
1092,East Vernon,Troup,3117.0,482.0,840.0,287.0,4.0,1613.0,170.0,347.0,161.0,2.0,680.0,2293.0,73.6
1093,Rosemont,Troup,3893.0,420.0,1172.0,355.0,4.0,1951.0,200.0,549.0,217.0,0.0,966.0,2917.0,74.9
1090,West Point,Troup,2054.0,368.0,274.0,228.0,4.0,874.0,98.0,103.0,79.0,1.0,281.0,1155.0,56.2
1089,Griggs Center,Troup,2457.0,287.0,339.0,257.0,3.0,886.0,85.0,116.0,87.0,3.0,291.0,1177.0,47.9
1088,Hammett Rd,Troup,4354.0,521.0,973.0,439.0,3.0,1936.0,147.0,346.0,173.0,2.0,668.0,2604.0,59.8
1087,Administration Bldg,Troup,3907.0,384.0,660.0,395.0,5.0,1444.0,127.0,222.0,133.0,3.0,485.0,1929.0,49.4
1086,Hollis Hand,Troup,3554.0,387.0,996.0,444.0,2.0,1829.0,153.0,425.0,207.0,0.0,785.0,2614.0,73.6
1096,Gardner Newman,Troup,2876.0,300.0,886.0,269.0,6.0,1461.0,112.0,301.0,138.0,0.0,551.0,2012.0,70.0
1097,Gray Hill,Troup,1878.0,402.0,374.0,133.0,5.0,914.0,149.0,164.0,59.0,1.0,373.0,1287.0,68.5
1098,Highland,Troup,1686.0,160.0,439.0,176.0,2.0,777.0,50.0,145.0,67.0,0.0,262.0,1039.0,61.6
1099,Northside,Troup,2600.0,272.0,687.0,274.0,4.0,1237.0,100.0,287.0,118.0,1.0,506.0,1743.0,67.0
1091,Hogansville,Troup,3806.0,337.0,1167.0,312.0,2.0,1818.0,101.0,481.0,157.0,2.0,741.0,2559.0,67.2
1094,McClendon,Troup,3533.0,437.0,1111.0,291.0,6.0,1845.0,175.0,498.0,156.0,2.0,831.0,2676.0,75.7
1095,Long Cane,Troup,3249.0,515.0,800.0,231.0,2.0,1548.0,204.0,391.0,144.0,2.0,741.0,2289.0,70.5
1125,Broken Arrow,Walton,4380.0,465.0,1303.0,388.0,0.0,2156.0,165.0,587.0,207.0,0.0,959.0,3115.0,71.1
1123,Loganville South,Walton,3768.0,363.0,999.0,406.0,0.0,1768.0,118.0,436.0,213.0,0.0,767.0,2535.0,67.3
1124,West Walton,Walton,4219.0,459.0,1286.0,397.0,0.0,2142.0,181.0,600.0,238.0,0.0,1019.0,3161.0,74.9
1120,Social Circle,Walton,4604.0,625.0,1089.0,406.0,3.0,2123.0,283.0,543.0,194.0,0.0,1020.0,3143.0,68.3
1119,Loganville North,Walton,5225.0,464.0,1357.0,494.0,3.0,2318.0,170.0,668.0,266.0,1.0,1105.0,3423.0,65.5
1118,Walnut Grove,Walton,2661.0,374.0,704.0,192.0,0.0,1270.0,146.0,345.0,105.0,0.0,596.0,1866.0,70.1
1126,Bay Creek,Walton,3401.0,300.0,1068.0,306.0,1.0,1675.0,100.0,517.0,193.0,0.0,810.0,2485.0,73.1
1127,E Monroe,Walton,4119.0,432.0,849.0,283.0,4.0,1568.0,112.0,378.0,149.0,0.0,639.0,2207.0,53.6
1128,W Monroe,Walton,2027.0,193.0,660.0,198.0,0.0,1051.0,79.0,301.0,101.0,0.0,481.0,1532.0,75.6
1129,Tara,Walton,4050.0,324.0,1287.0,449.0,3.0,2063.0,106.0,517.0,183.0,0.0,806.0,2869.0,70.8
1130,Mountain,Walton,1657.0,220.0,451.0,118.0,0.0,789.0,82.0,196.0,88.0,0.0,366.0,1155.0,69.7
1131,Jersey,Walton,1970.0,463.0,398.0,125.0,0.0,986.0,216.0,228.0,82.0,1.0,527.0,1513.0,76.8
1132,Blasingame,Walton,1115.0,284.0,233.0,79.0,0.0,596.0,125.0,93.0,47.0,1.0,266.0,862.0,77.3
1133,Good Hope,Walton,2149.0,459.0,489.0,158.0,0.0,1106.0,209.0,219.0,72.0,0.0,500.0,1606.0,74.7
1117,Between,Walton,4925.0,460.0,1661.0,493.0,0.0,2614.0,173.0,740.0,224.0,1.0,1138.0,3752.0,76.2
1116,Gratis,Walton,1243.0,245.0,300.0,118.0,0.0,663.0,94.0,161.0,70.0,0.0,325.0,988.0,79.5
1115,Walker Park,Walton,3858.0,416.0,1060.0,347.0,0.0,1823.0,185.0,527.0,211.0,0.0,923.0,2746.0,71.2
1114,Whatley,Walton,1254.0,200.0,350.0,111.0,0.0,661.0,65.0,164.0,60.0,0.0,289.0,950.0,75.8
1113,Bold Springs,Walton,4653.0,568.0,1425.0,485.0,2.0,2480.0,222.0,593.0,304.0,0.0,1119.0,3599.0,77.3
1122,North Monroe,Walton,4818.0,430.0,1017.0,487.0,4.0,1938.0,138.0,382.0,217.0,0.0,737.0,2675.0,55.5
1121,South Monroe,Walton,3910.0,269.0,1081.0,307.0,0.0,1657.0,87.0,496.0,198.0,0.0,781.0,2438.0,62.4
1212,405,Ware,636.0,119.0,114.0,31.0,1.0,265.0,82.0,79.0,25.0,0.0,186.0,451.0,70.9
1213,406,Ware,1659.0,201.0,441.0,84.0,1.0,727.0,96.0,238.0,46.0,0.0,380.0,1107.0,66.7
1214,407,Ware,505.0,130.0,59.0,20.0,0.0,209.0,67.0,46.0,11.0,0.0,124.0,333.0,65.9
1215,408,Ware,523.0,129.0,72.0,16.0,0.0,217.0,71.0,46.0,7.0,0.0,124.0,341.0,65.2
1208,300,Ware,4061.0,303.0,1062.0,315.0,9.0,1689.0,140.0,551.0,152.0,5.0,848.0,2537.0,62.5
1216,409,Ware,984.0,140.0,220.0,38.0,0.0,398.0,81.0,132.0,42.0,0.0,255.0,653.0,66.4
1207,200B,Ware,976.0,52.0,174.0,111.0,3.0,340.0,18.0,74.0,32.0,0.0,124.0,464.0,47.5
1206,200A,Ware,2730.0,183.0,691.0,196.0,5.0,1075.0,87.0,317.0,90.0,2.0,496.0,1571.0,57.5
1211,404,Ware,373.0,101.0,34.0,25.0,1.0,161.0,53.0,33.0,23.0,0.0,109.0,270.0,72.4
1210,400,Ware,3538.0,290.0,1006.0,267.0,2.0,1565.0,137.0,561.0,167.0,4.0,869.0,2434.0,68.8
1209,304,Ware,1269.0,128.0,287.0,60.0,1.0,476.0,70.0,150.0,40.0,0.0,260.0,736.0,58.0
1205,100,Ware,4740.0,229.0,793.0,611.0,5.0,1638.0,75.0,316.0,269.0,1.0,661.0,2299.0,48.5
1287,Warrenton,Warren,3785.0,340.0,845.0,446.0,0.0,1631.0,108.0,417.0,210.0,0.0,735.0,2366.0,62.5
17,Pine Street,Wayne,1140.0,90.0,315.0,101.0,0.0,506.0,31.0,126.0,34.0,0.0,191.0,697.0,61.1
16,VFW,Wayne,1145.0,77.0,267.0,100.0,0.0,444.0,21.0,109.0,54.0,1.0,185.0,629.0,54.9
14,Altamaha,Wayne,2857.0,205.0,759.0,174.0,2.0,1140.0,73.0,378.0,93.0,1.0,545.0,1685.0,59.0
13,Red Hill,Wayne,1036.0,105.0,268.0,78.0,0.0,451.0,41.0,130.0,32.0,0.0,203.0,654.0,63.1
11,Screven,Wayne,1849.0,339.0,426.0,108.0,2.0,875.0,141.0,204.0,55.0,0.0,400.0,1275.0,69.0
18,Unity,Wayne,1905.0,155.0,552.0,157.0,0.0,864.0,73.0,228.0,96.0,0.0,397.0,1261.0,66.2
10,Oglethorpe,Wayne,1741.0,163.0,514.0,115.0,0.0,792.0,76.0,240.0,75.0,0.0,391.0,1183.0,67.9
9,Madray Springs,Wayne,1176.0,129.0,338.0,83.0,0.0,550.0,51.0,193.0,64.0,0.0,308.0,858.0,73.0
8,Odum,Wayne,1260.0,195.0,334.0,65.0,0.0,594.0,100.0,175.0,47.0,0.0,322.0,916.0,72.7
12,Empire,Wayne,1106.0,131.0,351.0,60.0,0.0,542.0,50.0,175.0,40.0,0.0,265.0,807.0,73.0
19,Rec Center,Wayne,1766.0,165.0,537.0,132.0,0.0,834.0,74.0,227.0,71.0,0.0,372.0,1206.0,68.3
15,Gardi,Wayne,1123.0,198.0,217.0,97.0,2.0,514.0,98.0,130.0,32.0,0.0,260.0,774.0,68.9
629,Preston 1,Webster,1705.0,188.0,430.0,204.0,0.0,822.0,71.0,255.0,101.0,0.0,427.0,1249.0,73.3
1069,AN,Whitfield,2474.0,283.0,428.0,155.0,2.0,868.0,90.0,174.0,59.0,2.0,325.0,1193.0,48.2
1085,WS,Whitfield,2647.0,395.0,680.0,236.0,4.0,1315.0,123.0,248.0,92.0,0.0,463.0,1778.0,67.2
1084,VA,Whitfield,5250.0,787.0,1306.0,389.0,1.0,2483.0,247.0,535.0,180.0,1.0,963.0,3446.0,65.6
1083,UT,Whitfield,1053.0,244.0,199.0,68.0,0.0,511.0,118.0,57.0,29.0,0.0,204.0,715.0,67.9
1082,TR,Whitfield,1335.0,263.0,303.0,98.0,0.0,664.0,78.0,144.0,48.0,0.0,270.0,934.0,70.0
1081,TI,Whitfield,775.0,193.0,98.0,32.0,1.0,324.0,86.0,41.0,12.0,0.0,139.0,463.0,59.7
1080,TH,Whitfield,3836.0,563.0,921.0,301.0,1.0,1786.0,181.0,325.0,126.0,0.0,632.0,2418.0,63.0
1068,6A,Whitfield,1690.0,213.0,244.0,80.0,0.0,537.0,71.0,87.0,51.0,2.0,211.0,748.0,44.3
1078,NI,Whitfield,2456.0,448.0,476.0,153.0,2.0,1079.0,193.0,207.0,69.0,0.0,469.0,1548.0,63.0
1077,MC,Whitfield,1659.0,344.0,367.0,91.0,0.0,802.0,130.0,134.0,48.0,1.0,313.0,1115.0,67.2
1076,LT,Whitfield,1148.0,203.0,285.0,59.0,1.0,548.0,69.0,131.0,28.0,1.0,229.0,777.0,67.7
1075,GL,Whitfield,2510.0,366.0,529.0,179.0,2.0,1076.0,132.0,189.0,79.0,0.0,400.0,1476.0,58.8
1079,PG,Whitfield,4721.0,564.0,1156.0,373.0,3.0,2096.0,209.0,471.0,198.0,3.0,881.0,2977.0,63.1
1065,3A,Whitfield,2221.0,239.0,561.0,245.0,0.0,1045.0,86.0,240.0,87.0,0.0,413.0,1458.0,65.6
1063,1A,Whitfield,2533.0,254.0,463.0,226.0,3.0,946.0,72.0,145.0,77.0,0.0,294.0,1240.0,49.0
1064,2A,Whitfield,3090.0,338.0,831.0,276.0,2.0,1447.0,119.0,309.0,121.0,2.0,551.0,1998.0,64.7
1066,4A,Whitfield,2586.0,282.0,721.0,265.0,1.0,1269.0,106.0,275.0,102.0,0.0,483.0,1752.0,67.7
1067,5A,Whitfield,2238.0,242.0,341.0,134.0,1.0,718.0,96.0,121.0,63.0,3.0,283.0,1001.0,44.7
1074,FI,Whitfield,2146.0,309.0,448.0,115.0,2.0,874.0,155.0,163.0,62.0,0.0,380.0,1254.0,58.4
1073,ES,Whitfield,1702.0,237.0,277.0,108.0,0.0,622.0,77.0,124.0,39.0,0.0,240.0,862.0,50.6
1072,DG,Whitfield,3295.0,485.0,724.0,274.0,3.0,1486.0,186.0,276.0,127.0,1.0,590.0,2076.0,63.0
1071,CO,Whitfield,1431.0,328.0,236.0,84.0,5.0,653.0,148.0,110.0,45.0,1.0,304.0,957.0,66.9
1070,CA,Whitfield,1953.0,350.0,327.0,106.0,1.0,784.0,157.0,121.0,35.0,2.0,315.0,1099.0,56.3
1232,County Line,Worth,887.0,116.0,136.0,48.0,0.0,300.0,68.0,80.0,29.0,0.0,177.0,477.0,53.8
1231,Bridgeboro,Worth,1286.0,210.0,252.0,59.0,0.0,521.0,118.0,106.0,45.0,0.0,269.0,790.0,61.4
1230,Minton,Worth,543.0,116.0,102.0,24.0,0.0,242.0,66.0,53.0,18.0,0.0,137.0,379.0,69.8
1233,Isabella,Worth,1424.0,191.0,340.0,79.0,0.0,610.0,97.0,196.0,51.0,0.0,344.0,954.0,67.0
1242,Warwick,Worth,701.0,148.0,92.0,69.0,0.0,309.0,83.0,39.0,28.0,0.0,150.0,459.0,65.5
1229,Scooterville,Worth,603.0,120.0,83.0,28.0,0.0,231.0,78.0,60.0,9.0,0.0,147.0,378.0,62.7
1238,Shingler,Worth,554.0,114.0,110.0,28.0,0.0,252.0,66.0,53.0,18.0,0.0,137.0,389.0,70.2
1241,Oakfield,Worth,229.0,44.0,35.0,23.0,0.0,102.0,18.0,19.0,7.0,0.0,44.0,146.0,63.8
1240,Doles,Worth,449.0,96.0,65.0,22.0,0.0,183.0,62.0,35.0,16.0,0.0,113.0,296.0,65.9
1239,Red Rock,Worth,1287.0,214.0,172.0,77.0,0.0,463.0,92.0,107.0,33.0,0.0,232.0,695.0,54.0
1237,Sumner,Worth,871.0,159.0,135.0,40.0,0.0,334.0,76.0,87.0,36.0,0.0,199.0,533.0,61.2
1235,Sylvester East,Worth,1406.0,144.0,383.0,94.0,0.0,621.0,55.0,158.0,54.0,0.0,267.0,888.0,63.2
1236,Poulan,Worth,887.0,168.0,165.0,43.0,0.0,376.0,83.0,69.0,36.0,0.0,188.0,564.0,63.6
1228,Sylvester,Worth,3006.0,245.0,592.0,270.0,0.0,1107.0,98.0,216.0,138.0,0.0,452.0,1559.0,51.9
1234,Piney Woods,Worth,336.0,51.0,78.0,25.0,0.0,154.0,17.0,23.0,9.0,0.0,49.0,203.0,60.4
